tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_magn_volume	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
None	This study	unknown	16tr015c	16tr015	16tr015c	16tr015c:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015c:LP-DIR-T12	None	334.2	None	g	-5.3	5.706e-08	0.005706	12	4.0	5.942000000000001e-10	8.166e-10	1.7979999999999996e-09	u	273.0	11	0	0	0	0	913.0
None	This study	unknown	16tr015c	16tr015	16tr015c	16tr015c:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015c:LP-DIR-T13	None	332.1	None	g	-5.1	5.585e-08	0.0055850000000000006	13	4.0	6.45e-10	7.918e-10	1.991e-09	u	273.0	12	0	0	0	0	923.0
None	This study	unknown	16tr015c	16tr015	16tr015c	16tr015c:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015c:LP-DIR-T14	None	331.8	None	g	-5.6	5.5679999999999986e-08	0.005568	14	4.0	6.644999999999999e-10	8.069999999999999e-10	1.879e-09	u	273.0	13	0	0	0	0	930.0
None	This study	unknown	16tr015c	16tr015	16tr015c	16tr015c:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015c:LP-DIR-T15	None	331.8	None	g	-6.2	5.541e-08	0.005541	15	4.0	5.144e-10	7.585e-10	1.383e-09	u	273.0	14	0	0	0	0	933.0
None	This study	unknown	16tr015c	16tr015	16tr015c	16tr015c:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015c:LP-DIR-T16	None	326.4	None	g	-8.3	4.9850000000000006e-08	0.004985	16	4.0	1.292e-08	8.876e-10	1.241e-09	u	273.0	15	0	0	0	0	936.0
None	This study	unknown	16tr015c	16tr015	16tr015c	16tr015c:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015c:LP-DIR-T17	None	330.8	None	g	-6.9	5.155e-08	0.005155	17	4.0	5.117e-10	7.616e-10	1.489e-09	u	273.0	16	0	0	0	0	939.0
None	This study	unknown	16tr015c	16tr015	16tr015c	16tr015c:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015c:LP-DIR-T18	None	332.5	None	g	-6.5	4.353e-08	0.004353	18	4.0	4.219e-10	6.533e-10	1.152e-09	u	273.0	17	0	0	0	0	942.0
None	This study	unknown	16tr015c	16tr015	16tr015c	16tr015c:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015c:LP-DIR-T19	None	329.5	None	g	-9.2	1.38e-08	0.0013800000000000002	19	4.0	1.552e-10	2.21e-10	3.4260000000000004e-10	u	273.0	18	0	0	0	0	945.0
None	This study	unknown	16tr015c	16tr015	16tr015c	16tr015c:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015c:LP-DIR-T20	None	336.8	None	g	-7.6	1.553e-08	0.001553	20	4.0	1.583e-10	2.489e-10	4.747e-10	u	273.0	19	0	0	0	0	948.0
None	This study	unknown	16tr015c	16tr015	16tr015c	16tr015c:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015c:LP-DIR-T21	None	341.5	None	g	-0.1	4.4540000000000005e-09	0.0004454	21	4.0	2.47e-11	5.562e-11	1.7580000000000003e-10	u	273.0	20	0	0	0	0	951.0
None	This study	unknown	16tr015c	16tr015	16tr015c	16tr015c:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015c:LP-DIR-T22	None	348.7	None	g	-22.4	3.154e-09	0.0003154	22	4.0	1.2369999999999998e-11	4.281e-11	9.32e-11	u	273.0	21	0	0	0	0	954.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-NO:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T1	None	359.0	None	g	-0.9	3.9760000000000007e-08	0.003976	1	4.0	2.14e-10	6.805999999999999e-10	1.167e-09	u	273.0	0	0	0	0	0	273.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T2	None	356.9	None	g	-4.2	4.302e-08	0.004302	2	4.0	3.812e-10	7.248999999999999e-10	1.429e-09	u	273.0	1	0	0	0	0	353.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T3	None	355.1	None	g	-4.5	4.433e-08	0.004433	3	4.0	3.853e-10	7.127e-10	1.4380000000000002e-09	u	273.0	2	0	0	0	0	473.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T4	None	355.8	None	g	-5.5	4.498e-08	0.004497999999999999	4	4.0	3.723e-10	8.744e-10	1.34e-09	u	273.0	3	0	0	0	0	573.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T5	None	352.2	None	g	-7.8	4.617e-08	0.004617	5	4.0	4.789e-10	7.303e-10	1.246e-09	u	273.0	4	0	0	0	0	673.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T6	None	354.9	None	g	-7.2	4.584e-08	0.004584	6	4.0	4.138e-10	7.086e-10	1.337e-09	u	273.0	5	0	0	0	0	773.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T7	None	354.3	None	g	-8.6	4.5250000000000005e-08	0.004525	7	4.0	4.797e-10	6.817999999999999e-10	1.4230000000000002e-09	u	273.0	6	0	0	0	0	823.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T8	None	349.4	None	g	-8.9	4.507e-08	0.004507	8	4.0	5.466e-10	7.195e-10	1.517e-09	u	273.0	7	0	0	0	0	848.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T9	None	345.6	None	g	-10.3	4.5730000000000006e-08	0.004573	9	4.0	4.709e-10	8.426e-10	1.27e-09	u	273.0	8	0	0	0	0	873.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T10	None	347.2	None	g	-9.6	4.606e-08	0.004606	10	4.0	5.127999999999999e-10	7.489999999999999e-10	1.293e-09	u	273.0	9	0	0	0	0	888.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T11	None	348.2	None	g	-10.0	4.537e-08	0.004536999999999999	11	4.0	5.411e-10	6.742999999999999e-10	1.343e-09	u	273.0	10	0	0	0	0	903.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T12	None	345.8	None	g	-11.2	4.662e-08	0.004662	12	4.0	4.368e-10	7.088999999999999e-10	1.032e-09	u	273.0	11	0	0	0	0	913.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T13	None	343.2	None	g	-11.1	4.6289999999999986e-08	0.004629	13	4.0	4.464e-10	7.042000000000001e-10	1.139e-09	u	273.0	12	0	0	0	0	923.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T14	None	342.4	None	g	-11.2	4.651e-08	0.004651	14	4.0	4.278e-10	6.828e-10	9.863999999999998e-10	u	273.0	13	0	0	0	0	930.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T15	None	342.4	None	g	-11.8	4.534e-08	0.004534000000000001	15	4.0	3.813e-10	6.794000000000001e-10	9.301e-10	u	273.0	14	0	0	0	0	933.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T16	None	342.0	None	g	-12.2	4.402e-08	0.0044020000000000005	16	4.0	3.904e-10	7.547999999999999e-10	1.015e-09	u	273.0	15	0	0	0	0	936.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T17	None	343.6	None	g	-12.9	3.055e-08	0.003055	17	4.0	2.953e-10	5.036e-10	7.974e-10	u	273.0	16	0	0	0	0	939.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T18	None	346.0	None	g	-13.9	1.4469999999999997e-08	0.0014470000000000002	18	4.0	1.162e-10	2.667e-10	2.736e-10	u	273.0	17	0	0	0	0	942.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T19	None	341.9	None	g	-16.2	3.866e-09	0.0003866	19	4.0	2.265e-11	6.153e-11	5.745e-11	u	273.0	18	0	0	0	0	945.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T20	None	356.1	None	g	-8.7	4.682e-09	0.0004682	20	4.0	2.306e-11	5.804e-11	1.0709999999999997e-10	u	273.0	19	0	0	0	0	948.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T21	None	65.1	None	g	1.1	5.484e-10	5.484e-05	21	4.0	4.222999999999999e-11	5.033e-11	2.27e-11	u	273.0	20	0	0	0	0	951.0
None	This study	unknown	16tr015e	16tr015	16tr015e	16tr015e:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015e:LP-DIR-T22	None	114.1	None	g	30.5	6.246e-10	6.246e-05	22	4.0	2.9550000000000004e-11	3.765e-11	2.308e-11	u	273.0	21	0	0	0	0	954.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-NO:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T1	None	3.7	None	g	-28.5	6.795e-08	0.006795000000000001	1	4.0	1.402e-09	1.807e-09	1.808e-09	u	273.0	0	0	0	0	0	273.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T2	1.0	2.5	average of multiple measurements	g	-31.2	7.098e-08	0.007054	2	2.0	2.452e-09	2.748e-09	2.535e-09	u	273.0	1	0	0	0	0	353.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T3	None	359.2	None	g	-33.6	7.145e-08	0.007145	3	4.0	2.832e-09	2.626e-09	2.681e-09	u	273.0	2	0	0	0	0	473.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T4	None	1.4	None	g	-35.7	7.753999999999999e-08	0.007754	4	4.0	2.519e-09	2.954e-09	2.402e-09	u	273.0	3	0	0	0	0	573.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T5	None	2.9	None	g	-37.2	7.628999999999999e-08	0.007629	5	4.0	2.145e-09	2.628e-09	1.971e-09	u	273.0	4	0	0	0	0	673.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T6	None	2.0	None	g	-37.6	7.868e-08	0.007868	6	4.0	2.7600000000000004e-09	4.281e-09	2.59e-09	u	273.0	5	0	0	0	0	773.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T7	None	0.3	None	g	-41.4	7.8e-08	0.0078	7	4.0	2.8760000000000004e-09	3.579e-09	2.44e-09	u	273.0	6	0	0	0	0	823.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T8	None	355.4	None	g	-42.9	7.627000000000001e-08	0.007626999999999998	8	4.0	2.995e-09	2.884e-09	2.341e-09	u	273.0	7	0	0	0	0	848.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T9	None	354.0	None	g	-43.6	7.785e-08	0.0077849999999999985	9	4.0	2.646e-09	3.02e-09	1.9e-09	u	273.0	8	0	0	0	0	873.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T10	None	353.2	None	g	-44.0	7.53e-08	0.0075299999999999985	10	4.0	3.076e-09	2.904e-09	2.113e-09	u	273.0	9	0	0	0	0	888.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T11	None	353.8	None	g	-45.9	7.84e-08	0.00784	11	4.0	2.4e-09	2.691e-09	1.644e-09	u	273.0	10	0	0	0	0	903.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T12	None	353.0	None	g	-45.7	7.729e-08	0.0077290000000000015	12	4.0	2.675e-09	2.525e-09	1.821e-09	u	273.0	11	0	0	0	0	913.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T13	None	352.4	None	g	-45.4	7.592000000000001e-08	0.007592	13	4.0	2.991e-09	2.731e-09	2.039e-09	u	273.0	12	0	0	0	0	923.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T14	None	351.5	None	g	-46.1	7.785e-08	0.0077849999999999985	14	4.0	2.651e-09	2.592e-09	1.805e-09	u	273.0	13	0	0	0	0	930.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T15	None	350.8	None	g	-48.1	7.878e-08	0.007878	15	4.0	1.938e-09	1.46e-09	1.4149999999999998e-09	u	273.0	14	0	0	0	0	933.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T16	None	348.8	None	g	-49.5	7.559e-08	0.0075590000000000015	16	4.0	1.968e-09	2.1100000000000004e-09	1.22e-09	u	273.0	15	0	0	0	0	936.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T17	None	350.1	None	g	-49.6	3.261e-08	0.003261	17	4.0	1.031e-09	1.037e-09	6.498999999999999e-10	u	273.0	16	0	0	0	0	939.0
None	This study	unknown	16tr015g	16tr015	16tr015g	16tr015g:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015g:LP-DIR-T18	None	354.0	None	g	-43.6	8.112e-09	0.0008112	18	4.0	9.834e-11	1.503e-10	1.017e-10	u	273.0	17	0	0	0	0	942.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-NO:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T1	None	41.7	None	g	-36.3	4.421e-08	0.0044210000000000005	1	4.0	1.471e-09	1.066e-09	9.577e-10	u	273.0	0	0	0	0	0	273.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T2	None	38.8	None	g	-42.0	4.7240000000000005e-08	0.004724	2	4.0	2.041e-09	1.424e-09	1.044e-09	u	273.0	1	0	0	0	0	353.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T3	None	36.7	None	g	-46.1	4.9370000000000005e-08	0.004937	3	4.0	1.769e-09	1.378e-09	8.939999999999998e-10	u	273.0	2	0	0	0	0	473.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T4	None	34.6	None	g	-45.4	4.99e-08	0.00499	4	4.0	1.676e-09	1.569e-09	9.772e-10	u	273.0	3	0	0	0	0	573.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T5	None	31.6	None	g	-49.2	5.049e-08	0.0050490000000000005	5	4.0	1.682e-09	1.399e-09	9.1e-10	u	273.0	4	0	0	0	0	673.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T6	None	28.0	None	g	-50.4	4.9580000000000005e-08	0.004958	6	4.0	2.407e-09	2.534e-09	9.479e-10	u	273.0	5	0	0	0	0	773.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T7	None	28.8	None	g	-51.3	4.949e-08	0.004949	7	4.0	1.726e-09	1.335e-09	8.43e-10	u	273.0	6	0	0	0	0	823.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T8	None	20.1	None	g	-53.0	4.95e-08	0.00495	8	4.0	1.928e-09	1.411e-09	8.932999999999998e-10	u	273.0	7	0	0	0	0	848.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T9	None	17.7	None	g	-53.8	4.768e-08	0.004768	9	4.0	1.926e-09	1.708e-09	9.28e-10	u	273.0	8	0	0	0	0	873.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T10	None	17.0	None	g	-54.7	4.972e-08	0.004972	10	4.0	1.783e-09	1.371e-09	7.341000000000001e-10	u	273.0	9	0	0	0	0	888.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T11	None	16.1	None	g	-54.1	4.815e-08	0.004815	11	4.0	1.826e-09	1.737e-09	7.908e-10	u	273.0	10	0	0	0	0	903.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T12	None	15.2	None	g	-54.7	4.909e-08	0.004909	12	4.0	1.679e-09	1.352e-09	6.685e-10	u	273.0	11	0	0	0	0	913.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T13	None	15.4	None	g	-56.5	5.049e-08	0.0050490000000000005	13	4.0	1.35e-09	1.092e-09	4.962e-10	u	273.0	12	0	0	0	0	923.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T14	None	8.3	None	g	-55.5	4.934e-08	0.004934	14	4.0	1.136e-09	9.832e-10	4.624e-10	u	273.0	13	0	0	0	0	930.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T15	None	9.4	None	g	-56.3	4.765e-08	0.004765	15	4.0	9.6e-10	8.872000000000002e-10	3.882e-10	u	273.0	14	0	0	0	0	933.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T16	None	359.3	None	g	-59.8	2.745e-08	0.002745	16	4.0	9.437000000000002e-10	9.831e-10	3.514e-10	u	273.0	15	0	0	0	0	936.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T17	None	35.4	None	g	-54.6	7.156000000000001e-09	0.0007156	17	4.0	2.8580000000000004e-10	2.352e-10	1.199e-10	u	273.0	16	0	0	0	0	939.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T18	None	347.9	None	g	37.2	1.854e-09	0.0001854	18	4.0	7.92e-11	7.486e-11	5.031e-11	u	273.0	17	0	0	0	0	942.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T19	None	178.9	None	g	-11.7	3.21e-09	0.000321	19	4.0	4.886e-11	6.034000000000001e-11	6.974e-11	u	273.0	18	0	0	0	0	945.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T20	None	138.1	None	g	0.9	2.312e-09	0.0002312	20	4.0	6.009000000000001e-11	5.601e-11	2.4100000000000003e-11	u	273.0	19	0	0	0	0	948.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T21	None	110.9	None	g	18.9	1.013e-09	0.0001013	21	4.0	6.696e-11	6.728e-11	2.946e-11	u	273.0	20	0	0	0	0	951.0
None	This study	unknown	16tr015i	16tr015	16tr015i	16tr015i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015i:LP-DIR-T22	None	83.4	None	g	6.4	2.791e-09	0.0002791000000000001	22	4.0	5.855e-11	5.007e-11	9.058e-11	u	273.0	21	0	0	0	0	954.0
None	This study	unknown	16tr015k	16tr015	16tr015k	16tr015k:LP-DIR-T	2G	LT-NO:LP-DIR-T	pmagpy-3.18.0	16tr015k:LP-DIR-T1	None	11.6	None	g	-18.3	9.514e-08	0.009514	1	4.0	2.283e-09	2.425e-09	2.302e-09	u	273.0	0	0	0	0	0	273.0
None	This study	unknown	16tr015k	16tr015	16tr015k	16tr015k:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015k:LP-DIR-T2	None	12.2	None	g	-22.8	9.784e-08	0.009784	2	4.0	2.384e-09	2.177e-09	2.793e-09	u	273.0	1	0	0	0	0	353.0
None	This study	unknown	16tr015k	16tr015	16tr015k	16tr015k:LP-DIR-T	2G	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.18.0	16tr015k:LP-DIR-T3	1.8	10.8	average of multiple measurements	g	-23.1	9.969e-08	0.009892	3	2.0	2.514e-09	2.449e-09	2.865e-09	u	273.0	2	0	0	0	0	473.0
None	This study	unknown	16tr015k	16tr015	16tr015k	16tr015k:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015k:LP-DIR-T4	None	10.7	None	g	-24.3	1.015e-07	0.01015	4	4.0	2.315e-09	2.522e-09	2.597e-09	u	273.0	3	0	0	0	0	573.0
None	This study	unknown	16tr015k	16tr015	16tr015k	16tr015k:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015k:LP-DIR-T5	None	13.7	None	g	-26.9	1.04e-07	0.0104	5	4.0	2.23e-09	2.38e-09	2.284e-09	u	273.0	4	0	0	0	0	673.0
None	This study	unknown	16tr015k	16tr015	16tr015k	16tr015k:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015k:LP-DIR-T6	None	13.0	None	g	-28.5	1.022e-07	0.01022	6	4.0	2.8100000000000004e-09	2.204e-09	2.787e-09	u	273.0	5	0	0	0	0	773.0
None	This study	unknown	16tr015k	16tr015	16tr015k	16tr015k:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015k:LP-DIR-T7	None	14.4	None	g	-31.1	1.016e-07	0.01016	7	4.0	3.109e-09	2.99e-09	2.815e-09	u	273.0	6	0	0	0	0	823.0
None	This study	unknown	16tr015k	16tr015	16tr015k	16tr015k:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015k:LP-DIR-T8	None	8.4	None	g	-32.5	9.915e-08	0.009915	8	4.0	3.367e-09	2.561e-09	2.8960000000000003e-09	u	273.0	7	0	0	0	0	848.0
None	This study	unknown	16tr015k	16tr015	16tr015k	16tr015k:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr015k:LP-DIR-T9	None	6.4	None	g	-33.7	9.889e-08	0.009889	9	4.0	3.072e-09	2.899e-09	2.619e-09	u	273.0	8	0	0	0	0	873.0
