X,Y,n27_e108_1,n28_e108_1,time,latitude,longitude,localityNa,notes,image name,heading,planeType,dipAzimuth,dip,lineationT,plungeAzim,plunge,unitId
108.79775771,27.99548015,1060.00000,,2016-05-27 15:12:18,27.995480149999999,108.797757709999999,Locality 1,566.9 in hongzixi 2. End projection along strike.,,,,,,,,,
108.79760943,27.99567784,1048.00000,,2016-05-27 15:22:07,27.995677839999999,108.797609429999994,Locality 1,Zone of alteration and folding in hongzixi 2.,289_1464333727.jpg,58.063819889999998,,,,,,,
108.79826188,27.99703688,1115.00000,,2016-05-27 15:51:35,27.997036880000000,108.798261879999998,Locality 1,,,,Bedding,51.831184389999997,37.370487210000000,,,,Banxi Group (undifferentiated)
108.79800196,27.99726642,1094.00000,,2016-05-27 15:53:42,27.997266419999999,108.798001959999993,Locality 1,Tectonized zone in Hongzixi 2. Note reasonably intact outcrop to the right.,291_1464335622.jpg,71.839279169999998,,,,,,,
108.7981007,27.99730162,1094.00000,,2016-05-27 16:00:22,27.997301620000002,108.798100700000006,Locality 1,Green siltstone interbedded with darker green very fine sandstone. Note this is a weathered surface. Note ripple cross lamination.,292_1464336022.jpg,73.211212160000002,,,,,,,
108.79813741,27.9977203,1095.00000,,2016-05-27 16:04:22,27.997720300000001,108.798137409999995,Locality 1,,,,Bedding,55.639682770000000,45.435089110000000,,,,Banxi Group (undifferentiated)
108.79798394,27.99807703,1104.00000,,2016-05-27 16:05:25,27.998077030000001,108.797983939999995,Locality 1,,,,Bedding,56.623641970000001,39.842075350000002,,,,Banxi Group (undifferentiated)
108.79811059,27.99773652,1095.00000,,2016-05-27 16:11:12,27.997736520000000,108.798110589999993,Locality 1,727.7 in hongzixi 2 - start projection along strike.,,,,,,,,,
108.79785201,27.99826537,1099.00000,,2016-05-27 16:14:04,27.998265369999999,108.797852010000000,Locality 1,727.7 in hongzixi 2 - end projection along strike.,,,,,,,,,
108.79802484,27.99872131,1112.00000,,2016-05-27 16:20:22,27.998721310000001,108.798024839999997,Locality 1,,,,Bedding,55.651981350000000,42.251674649999998,,,,Banxi Group (undifferentiated)
108.79846447,27.99871892,1118.00000,,2016-05-27 16:27:19,27.998718920000002,108.798464469999999,Locality 1,790.7 in hongzixi 2. Start projection along strike.,,,,,,,,,
108.79842097,27.9989511,1116.00000,,2016-05-27 16:28:40,27.998951099999999,108.798420969999995,Locality 1,790.7 in hongzixi 2. End projection along strike.,,,,,,,,,
108.79854628,27.99943632,1130.00000,,2016-05-27 16:49:04,27.999436320000001,108.798546279999997,Locality 1,"""Red zone"" propagating into the block of purple silt.",300_1464338944.jpg,104.845329280000001,,,,,,,
108.79913829,27.99922686,1142.00000,,2016-05-27 16:58:15,27.999226860000000,108.799138290000002,Locality 1,End section hongzixi 2. Connects exactly to section hongzixi 1.,,,,,,,,,
108.79794337,27.99403306,1048.00000,,2016-05-27 17:24:01,27.994033060000000,108.797943369999999,Locality 1,,,,Bedding,23.642810820000001,43.741985319999998,,,,Banxi Group (undifferentiated)
108.79790355,27.99403054,1026.00000,,2016-05-27 17:24:13,27.994030540000001,108.797903550000001,Locality 1,,,,Bedding,7.788119320000000,44.671897889999997,,,,Banxi Group (undifferentiated)
108.79786215,27.99401558,1027.00000,,2016-05-27 17:25:04,27.994015579999999,108.797862150000000,Locality 1,,,,Bedding,29.047964100000002,43.635669710000002,,,,Banxi Group (undifferentiated)
108.79789945,27.9940828,1026.00000,,2016-05-27 17:25:22,27.994082800000001,108.797899450000003,Locality 1,,,,Bedding,12.118766780000000,41.004119869999997,,,,Banxi Group (undifferentiated)
108.79789618,27.99406881,1026.00000,,2016-05-27 17:25:48,27.994068810000002,108.797896179999995,Locality 1,,,,Bedding,20.476276400000000,42.875793459999997,,,,Banxi Group (undifferentiated)
108.79786978,27.9940222,1027.00000,,2016-05-27 17:27:12,27.994022200000000,108.797869779999999,Locality 1,Start 16TR011,,,,,,,,,
108.79786307,27.99408863,1026.00000,,2016-05-27 17:27:37,27.994088630000000,108.797863070000005,Locality 1,End 16TR011,,,,,,,,,
108.79780943,27.99405959,1026.00000,,2016-05-27 17:29:16,27.994059589999999,108.797809430000001,Locality 1,,,,Cleavage,18.360048290000002,52.564769740000003,,,,Banxi Group (undifferentiated)
108.7977909,27.99402312,1027.00000,,2016-05-27 17:29:51,27.994023120000001,108.797790899999995,Locality 1,,,,Cleavage,59.019908909999998,71.653175349999998,,,,Banxi Group (undifferentiated)
108.79788067,27.99403188,1026.00000,,2016-05-27 17:31:14,27.994031880000001,108.797880669999998,Locality 1,,,,Cleavage,0.040472610000000,77.451042180000002,,,,Banxi Group (undifferentiated)
108.79789626,27.99403553,1026.00000,,2016-05-27 17:31:34,27.994035530000001,108.797896260000002,Locality 1,,,,Cleavage,54.441993709999998,58.682270050000000,,,,Banxi Group (undifferentiated)
108.80087645,28.00387169,,1176.00000,2016-05-28 08:41:07,28.003871690000000,108.800876450000004,Locality 1,,,,Bedding,65.950744630000003,36.111335750000002,,,,Banxi Group (undifferentiated)
108.79967297,28.00176519,,1161.00000,2016-05-28 08:46:08,28.001765190000000,108.799672970000003,Locality 1,,,,Bedding,72.028839110000007,41.535140990000002,,,,Banxi Group (undifferentiated)
108.80037806,28.00051851,,1149.00000,2016-05-28 08:48:51,28.000518509999999,108.800378060000000,Locality 1,Start section hongzixi 3. Joins perfectly to the top of section hongzixi 1.,,,,,,,,,
108.79964758,28.00143738,,1160.00000,2016-05-28 09:00:18,28.001437379999999,108.799647579999998,Locality 1,0.0 in hongzixi 3. End projection along strike.,,,,,,,,,
108.79970055,28.00181863,,1161.00000,2016-05-28 09:08:54,28.001818629999999,108.799700549999997,Locality 1,10.4 in hongzixi 3. Start cover and trigonometry calculations,,,,,,,,,
108.80098776,28.00386025,,1175.00000,2016-05-28 09:13:59,28.003860249999999,108.800987759999998,Locality 1,End cover in hongzixi 3. End trigonometry calculations.,,,,,,,,,
108.80138858,28.0048691,,1184.00000,2016-05-28 09:35:53,28.004869100000001,108.801388579999994,Locality 1,,,,Bedding,59.784755709999999,40.019363400000003,,,,Banxi Group (undifferentiated)
108.80094283,28.0056062,,1192.00000,2016-05-28 09:39:26,28.005606199999999,108.800942829999997,Locality 1,,,,Bedding,348.230590819999975,36.921707150000003,,,,Banxi Group (undifferentiated)
108.80091693,28.0054658,,1192.00000,2016-05-28 09:40:52,28.005465800000000,108.800916930000000,Locality 1,Tectonized and altered outcrop of Banxi in hongzixi 3.,321_1464399652.jpg,73.580291750000001,,,,,,,
108.80101156,28.00567975,,1203.00000,2016-05-28 09:48:59,28.005679749999999,108.801011560000006,Locality 1,Begin another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.80074041,28.0040167,,1176.00000,2016-05-28 10:10:30,28.004016700000001,108.800740410000003,Locality 1,Start 16TR012,,,,,,,,,
108.80099002,28.00404805,,1175.00000,2016-05-28 10:11:06,28.004048050000002,108.800990020000000,Locality 1,End 16TR012.,,,,,,,,,
108.80091911,28.00405639,,1173.00000,2016-05-28 10:12:23,28.004056389999999,108.800919109999995,Locality 1,,,,Bedding,43.209938049999998,40.629634860000003,,,,Banxi Group (undifferentiated)
108.8009368,28.00397215,,1176.00000,2016-05-28 10:12:55,28.003972149999999,108.800936800000002,Locality 1,,,,Bedding,45.204536439999998,42.625968929999999,,,,Banxi Group (undifferentiated)
108.80093311,28.00395187,,1176.00000,2016-05-28 10:13:10,28.003951870000002,108.800933110000003,Locality 1,,,,Bedding,44.069927219999997,37.698158260000000,,,,Banxi Group (undifferentiated)
108.80093806,28.00395748,,1176.00000,2016-05-28 10:13:53,28.003957480000000,108.800938059999993,Locality 1,,,,Bedding,43.355278020000000,38.684402470000002,,,,Banxi Group (undifferentiated)
108.8009202,28.00391905,,1176.00000,2016-05-28 10:16:24,28.003919050000000,108.800920199999993,Locality 1,,,,Cleavage,11.381220819999999,89.000000000000000,,,,Banxi Group (undifferentiated)
108.80092615,28.00390987,,1176.00000,2016-05-28 10:17:11,28.003909870000001,108.800926149999995,Locality 1,,,,Cleavage,214.064208979999989,73.257881159999997,,,,Banxi Group (undifferentiated)
108.80092087,28.00392022,,1176.00000,2016-05-28 10:17:38,28.003920220000001,108.800920869999999,Locality 1,,,,Cleavage,335.152923579999992,83.074180600000005,,,,Banxi Group (undifferentiated)
108.80092087,28.00392022,,1176.00000,2016-05-28 10:17:38,28.003920220000001,108.800920869999999,Locality 1,,,,Cleavage,335.152923579999992,83.074180600000005,,,,Banxi Group (undifferentiated)
108.80180634,28.00639163,,1235.00000,2016-05-28 10:26:54,28.006391630000000,108.801806339999999,Locality 1,,,,Bedding,8.044683460000000,40.229103090000002,,,,Banxi Group (undifferentiated)
108.80184473,28.00640093,,1235.00000,2016-05-28 10:28:07,28.006400930000002,108.801844729999999,Locality 1,End another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.80126436,28.00688888,,1214.00000,2016-05-28 10:43:24,28.006888880000002,108.801264360000005,Locality 1,Large fault in hongzixi 3,335_1464403404.jpg,40.928741459999998,,,,,,,
108.80122187,28.00700288,,1203.00000,2016-05-28 10:43:56,28.007002880000002,108.801221870000006,Locality 1,Qtz veining in hongzixi 3.,336_1464403436.jpg,7.803519730000000,,,,,,,
108.80146905,28.00688214,,1214.00000,2016-05-28 10:45:53,28.006882139999998,108.801469049999994,Locality 1,Green siltstone interbedded with very fine to fine sandstone.,337_1464403553.jpg,77.861175540000005,,,,,,,
108.80218302,28.00772117,,1242.00000,2016-05-28 10:53:55,28.007721170000000,108.802183020000001,Locality 1,,,,Bedding,32.126403809999999,43.435272220000002,,,,Banxi Group (undifferentiated)
108.80096907,28.00723409,,1200.00000,2016-05-28 10:56:14,28.007234090000001,108.800969069999994,Locality 1,,,,Bedding,325.238037109999993,38.243576050000001,,,,Banxi Group (undifferentiated)
108.80088936,28.00727177,,1200.00000,2016-05-28 10:57:54,28.007271769999999,108.800889359999999,Locality 1,Begin another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.80224924,28.00766111,,1242.00000,2016-05-28 11:01:21,28.007661110000001,108.802249239999995,Locality 1,End another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.80204162,28.00791374,,1228.00000,2016-05-28 11:10:43,28.007913739999999,108.802041619999997,Locality 1,Cross bedding in purple siltstones in hongzixi 3.,342_1464405043.jpg,51.083469389999998,,,,,,,
108.8019961,28.00814395,,1229.00000,2016-05-28 11:13:16,28.008143950000001,108.801996099999997,Locality 1,,,,Bedding,65.431404110000003,30.222297670000000,,,,Banxi Group (undifferentiated)
108.80191991,28.00818158,,1229.00000,2016-05-28 11:16:11,28.008181579999999,108.801919909999995,Locality 1,Purple siltstone interbedded with green very fine sandstone with ripple cross laminations.,344_1464405371.jpg,108.905830379999998,,,,,,,
108.80188881,28.00899287,,1224.00000,2016-05-28 11:31:34,28.008992870000000,108.801888809999994,Locality 1,,,,Bedding,88.662307740000003,34.896266939999997,,,,Banxi Group (undifferentiated)
108.80199669,28.0089489,,1224.00000,2016-05-28 11:36:46,28.008948900000000,108.801996689999996,Locality 1,Ash at #3+21.7 in hongzixi 3.,346_1464406606.jpg,153.141525269999988,,,,,,,
108.80221277,28.0097933,,1217.00000,2016-05-28 11:49:17,28.009793299999998,108.802212769999997,Locality 1,,,,Bedding,61.977314000000000,35.945598599999997,,,,Banxi Group (undifferentiated)
108.80239701,28.01001559,,1225.00000,2016-05-28 11:59:25,28.010015589999998,108.802397010000007,Locality 1,Ash at #3+59.6 in Hongzixi 3,348_1464407965.jpg,107.501480099999995,,,,,,,
108.80319798,28.01036582,,1245.00000,2016-05-28 12:07:30,28.010365820000001,108.803197979999993,Locality 1,,,,Bedding,51.967010500000001,41.909160610000001,,,,Banxi Group (undifferentiated)
108.80328415,28.01069255,,1236.00000,2016-05-28 12:24:21,28.010692550000002,108.803284149999996,Locality 1,,,,Bedding,33.179187769999999,26.912750240000001,,,,Banxi Group (undifferentiated)
108.80405176,28.01131507,,1230.00000,2016-05-28 14:22:17,28.011315069999998,108.804051759999993,Locality 1,,,,Bedding,56.598106379999997,34.897735599999997,,,,Banxi Group (undifferentiated)
108.80445552,28.0114556,,1244.00000,2016-05-28 14:32:52,28.011455600000001,108.804455520000005,Locality 1,#3 + 162.1 in hongzixi 3. Start projection along strike.,,,,,,,,,
108.80293488,28.01207297,,1207.00000,2016-05-28 14:36:22,28.012072969999998,108.802934879999995,Locality 1,#3 + 162.1 in hongzixi 3. End projection along strike.,,,,,,,,,
108.80307938,28.01195009,,1207.00000,2016-05-28 14:40:32,28.011950089999999,108.803079380000000,Locality 1,Note tectonized zone in hongzixi 3. To the right we have green siltstones interbedded with very fine sandstones  and to the left we have purple IB green... However offset is likely not much given that on our walk on the road to complete this projection,354_1464417632.jpg,41.887279509999999,,,,,,,
108.80328759,28.01237543,,1225.00000,2016-05-28 14:47:17,28.012375429999999,108.803287589999996,Locality 1,,,,Bedding,9.732698440000000,32.815780640000000,,,,Banxi Group (undifferentiated)
108.80323151,28.01226541,,1226.00000,2016-05-28 14:51:03,28.012265410000001,108.803231510000003,Locality 1,Tectonized zone with qtz veining in hongzixi 3,356_1464418263.jpg,142.499099730000012,,,,,,,
108.80414237,28.01323822,,1230.00000,2016-05-28 15:24:18,28.013238220000002,108.804142369999994,Locality 1,Start 16TR013,,,,,,,,,
108.80417875,28.01333612,,1230.00000,2016-05-28 15:24:52,28.013336120000002,108.804178750000005,Locality 1,End 16TR013,,,,,,,,,
108.80418529,28.01332283,,1230.00000,2016-05-28 15:26:29,28.013322830000000,108.804185290000007,Locality 1,,,,Cleavage,55.915801999999999,55.492404940000000,,,,Banxi Group (undifferentiated)
108.80418529,28.01332283,,1230.00000,2016-05-28 15:26:29,28.013322830000000,108.804185290000007,Locality 1,,,,Cleavage,55.915801999999999,55.492404940000000,,,,Banxi Group (undifferentiated)
108.80415872,28.01334597,,1230.00000,2016-05-28 15:28:06,28.013345970000000,108.804158720000004,Locality 1,,,,Cleavage,74.127868649999996,45.479606629999999,,,,Banxi Group (undifferentiated)
108.80415277,28.01331051,,1230.00000,2016-05-28 15:29:36,28.013310510000000,108.804152770000002,Locality 1,,,,Cleavage,11.332563400000000,45.622959139999999,,,,Banxi Group (undifferentiated)
108.80413977,28.0133059,,1230.00000,2016-05-28 15:30:03,28.013305899999999,108.804139770000006,Locality 1,,,,Cleavage,17.350225450000000,41.735015869999998,,,,Banxi Group (undifferentiated)
108.80415738,28.01332652,,1230.00000,2016-05-28 15:34:13,28.013326520000000,108.804157380000007,Locality 1,Contact between purple IB green and green siltstones IB very fine sandstone. At #3 + 229.6 in hongzixi 3.,364_1464420853.jpg,88.389953610000006,,,,,,,
108.80424874,28.01352211,,1227.00000,2016-05-28 15:41:27,28.013522110000000,108.804248740000006,Locality 1,Begin another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.80425494,28.01348284,,1227.00000,2016-05-28 15:42:30,28.013482840000002,108.804254940000007,Locality 1,,,,Bedding,34.918560030000002,23.327247620000001,,,,Banxi Group (undifferentiated)
108.80524057,28.01386347,,1243.00000,2016-05-28 15:47:04,28.013863470000000,108.805240569999995,Locality 1,,,,Bedding,353.508880620000014,28.677078250000001,,,,Banxi Group (undifferentiated)
108.80520059,28.01385575,,1243.00000,2016-05-28 15:48:23,28.013855750000001,108.805200589999998,Locality 1,End another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.80596971,28.01457542,,1244.00000,2016-05-28 16:06:12,28.014575420000000,108.805969709999999,Locality 1,Along strike of #4 + 36.8 in hongzixi 3 there is a fault which juxtaposes green siltstones interbedded with very fine sandstone to the left  and purple IB green to the right. Pause section at end of day 28/05/16.,369_1464422772.jpg,358.120147710000026,,,,,,,
108.80595664,28.01467106,,1244.00000,2016-05-29 08:43:17,28.014671060000001,108.805956640000005,Locality 1,,,,Bedding,310.910705570000005,34.485378269999998,,,,Banxi Group (undifferentiated)
108.80583267,28.01483162,,1244.00000,2016-05-29 08:48:08,28.014831619999999,108.805832670000001,Locality 1,Begin another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.80623919,28.01508756,,1250.00000,2016-05-29 08:50:23,28.015087560000001,108.806239189999999,Locality 1,,,,Bedding,57.955001830000000,39.115470889999997,,,,Banxi Group (undifferentiated)
108.80612075,28.01500977,,1250.00000,2016-05-29 08:50:53,28.015009769999999,108.806120750000005,Locality 1,End another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.80641311,28.01520776,,1247.00000,2016-05-29 08:56:30,28.015207759999999,108.806413109999994,Locality 1,Begin another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.80807919,28.01555271,,1255.00000,2016-05-29 08:59:36,28.015552710000001,108.808079190000001,Locality 1,End another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.8080786,28.01550707,,1255.00000,2016-05-29 09:00:27,28.015507070000002,108.808078600000002,Locality 1,,,,Bedding,3.747600320000000,41.761817929999999,,,,Banxi Group (undifferentiated)
108.80821464,28.01531638,,1262.00000,2016-05-29 09:03:37,28.015316380000002,108.808214640000003,Locality 1,Begin another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.80882157,28.01538683,,1258.00000,2016-05-29 09:06:09,28.015386830000001,108.808821570000006,Locality 1,,,,Bedding,70.908325199999993,45.053268430000003,,,,Banxi Group (undifferentiated)
108.80881964,28.01539086,,1258.00000,2016-05-29 09:06:24,28.015390860000000,108.808819639999996,Locality 1,End another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.80918593,28.01622859,,1262.00000,2016-05-29 09:18:21,28.016228590000001,108.809185929999998,Locality 1,,,,Bedding,36.852310180000003,31.891510010000001,,,,Banxi Group (undifferentiated)
108.8092213,28.01624443,,1262.00000,2016-05-29 09:19:00,28.016244430000000,108.809221300000004,Locality 1,Begin another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.81091612,28.01915794,,1280.00000,2016-05-29 09:25:15,28.019157939999999,108.810916120000002,Locality 1,End another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.81098662,28.01923421,,1292.00000,2016-05-29 09:26:24,28.019234210000000,108.810986619999994,Locality 1,,,,Bedding,358.220672610000008,11.737573619999999,,,,Banxi Group (undifferentiated)
108.81105803,28.01951442,,1283.00000,2016-05-29 09:29:28,28.019514420000000,108.811058029999998,Locality 1,Begin another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.81267188,28.0201162,,1283.00000,2016-05-29 09:33:57,28.020116200000000,108.812671879999996,Locality 1,,,,Bedding,25.106779100000001,25.853399280000001,,,,Banxi Group (undifferentiated)
108.81245043,28.02011523,,1283.00000,2016-05-29 09:34:33,28.020115229999998,108.812450429999998,Locality 1,End another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.81288964,28.02066253,,1289.00000,2016-05-29 09:42:23,28.020662529999999,108.812889639999995,Locality 1,Begin a stretch of very fine sandstone extremely tectonized and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.81312358,28.02062607,,1294.00000,2016-05-29 09:44:19,28.020626069999999,108.813123579999996,Locality 1,Extensively tectonized pale brown/green/tan very fine sandstone in hongzixi 3.,388_1464486259.jpg,18.366565699999999,,,,,,,
108.81357159,28.0205666,,1299.00000,2016-05-29 09:46:03,28.020566599999999,108.813571589999995,Locality 1,,,,Bedding,117.293838500000007,11.205810550000001,,,,Banxi Group (undifferentiated)
108.81410586,28.02072389,,1298.00000,2016-05-29 09:47:27,28.020723889999999,108.814105859999998,Locality 1,,,,Bedding,44.927043910000002,21.983514790000001,,,,Banxi Group (undifferentiated)
108.81482,28.02093616,,1289.00000,2016-05-29 09:51:06,28.020936160000002,108.814819999999997,Locality 1,,,,Bedding,39.588069920000002,18.748142240000000,,,,Banxi Group (undifferentiated)
108.81492217,28.02101725,,1296.00000,2016-05-29 09:51:43,28.021017250000000,108.814922170000003,Locality 1,End a stretch of very fine sandstone extremely tectonized and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.81492217,28.0210706,,1296.00000,2016-05-29 09:55:22,28.021070600000002,108.814922170000003,Locality 1,#10 in hongzixi 3. To the left of the staff is the very fine sandstone. To the right is the purple siltstone. Unclear whether the contact is fault or conformable.,393_1464486922.jpg,331.559082030000013,,,,,,,
108.81532693,28.02132378,,1297.00000,2016-05-29 09:58:32,28.021323779999999,108.815326929999998,Locality 1,,,,Bedding,32.487991330000000,22.859443660000000,,,,Banxi Group (undifferentiated)
108.81527036,28.02133413,,1297.00000,2016-05-29 10:05:22,28.021334130000000,108.815270360000000,Locality 1,Begin another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.8150417,28.02451364,,1294.00000,2016-05-29 10:11:32,28.024513639999999,108.815041699999995,Locality 1,,,,Bedding,90.693565370000002,16.437740330000000,,,,Banxi Group (undifferentiated)
108.81483793,28.02379531,,1293.00000,2016-05-29 10:14:13,28.023795310000001,108.814837929999996,Locality 1,End another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.81506089,28.02467931,,1308.00000,2016-05-29 10:29:02,28.024679310000000,108.815060889999998,Locality 1,Ash at #11 + 8.2 in hongzixi 3.,398_1464488942.jpg,311.698211669999978,,,,,,,
108.81558049,28.02510527,,1273.00000,2016-05-29 10:38:08,28.025105270000001,108.815580490000002,Locality 1,Tectonized and altered zone in hongzixi 3.,399_1464489488.jpg,312.330108639999992,,,,,,,
108.81544084,28.02506927,,1273.00000,2016-05-29 10:39:00,28.025069269999999,108.815440839999994,Locality 1,,,,Bedding,11.240844729999999,28.973402020000002,,,,Banxi Group (undifferentiated)
108.8155597,28.02516579,,1272.00000,2016-05-29 10:39:19,28.025165789999999,108.815559699999994,Locality 1,,,,Bedding,55.515132899999998,48.799152370000002,,,,Banxi Group (undifferentiated)
108.81561074,28.02530724,,1272.00000,2016-05-29 10:42:44,28.025307240000000,108.815610739999997,Locality 1,Begin another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.81483877,28.02774377,,1288.00000,2016-05-29 10:50:37,28.027743770000001,108.814838769999994,Locality 1,,,,Bedding,63.981258390000001,37.325603489999999,,,,Banxi Group (undifferentiated)
108.81432119,28.0300876,,1253.00000,2016-05-29 10:56:22,28.030087600000002,108.814321190000001,Locality 1,,,,Bedding,11.815283780000000,41.052249910000000,,,,Datangpo Formation
108.81427836,28.0299325,,1259.00000,2016-05-29 10:57:50,28.029932500000001,108.814278360000003,Locality 1,End another stretch of cover and trigonometry calculations in hongzixi 3.,,,,,,,,,
108.81428012,28.03035788,,1251.00000,2016-05-29 11:13:11,28.030357880000000,108.814280120000006,Locality 1,End section hongzixi 3.,,,,,,,,,
108.80517578,28.01388497,,1243.00000,2016-05-29 12:07:23,28.013884969999999,108.805175779999999,Locality 1,Start 16TR014 and 16TR015.,,,,,,,,,
108.80516228,28.0139348,,1243.00000,2016-05-29 12:07:54,28.013934800000001,108.805162280000005,Locality 1,End 16TR014 and 16TR015.,,,,,,,,,
108.80405772,28.01324673,,1230.00000,2016-05-29 14:33:45,28.013246729999999,108.804057720000003,Locality 1,DZ sample hongzixi 3 - #3 + 224.7,,,,,,,,,
108.79876127,27.9947389,1105.00000,,2016-05-29 15:08:16,27.994738900000002,108.798761270000000,Locality 1,DZ sample hongzixi 2 - 532.8,,,,,,,,,
108.79800355,27.99259271,1011.00000,,2016-05-29 15:27:58,27.992592710000000,108.798003550000004,Locality 1,DZ sample hongzixi 2 - 403.5,,,,,,,,,
108.7979049,27.99204646,1011.00000,,2016-05-29 15:41:04,27.992046460000001,108.797904900000006,Locality 1,DZ sample hongzixi 2 - 349.6.,,,,,,,,,
108.79721909,27.99104432,1002.00000,,2016-05-29 16:01:03,27.991044320000000,108.797219089999999,Locality 1,DZ sample hongzixi 2 - 237.8,,,,,,,,,
108.77944719,27.85179262,528.00000,,2016-05-29 19:39:06,27.851792620000001,108.779447189999999,Locality 1,Jinshanjiao Dujia Hotel.,,,,,,,,,
108.80252349,27.91403139,660.00000,,2016-05-30 08:46:39,27.914031390000002,108.802523489999999,Locality 1,Start section mingyaci.,,,,,,,,,
108.80265819,27.91385898,621.00000,,2016-05-30 08:49:23,27.913858980000001,108.802658190000002,Locality 1,,,,Bedding,95.647964479999999,51.340385439999999,,,,Fanjingshan Formation
108.80341164,27.91368409,616.00000,,2016-05-30 08:53:03,27.913684090000000,108.803411639999993,Locality 1,Start cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.80469801,27.914243,636.00000,,2016-05-30 08:56:36,27.914242999999999,108.804698009999996,Locality 1,End cover and start green siltstones in mingyaci section. Calculate with trig.,,,,,,,,,
108.80462945,27.9142746,636.00000,,2016-05-30 08:57:22,27.914274599999999,108.804629449999993,Locality 1,,,,Bedding,124.228294370000000,39.182476039999997,,,,Banxi Group (undifferentiated)
108.80550209,27.91429869,630.00000,,2016-05-30 09:00:40,27.914298689999999,108.805502090000005,Locality 1,End green siltstones and start cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.80545523,27.91444269,631.00000,,2016-05-30 09:02:14,27.914442690000001,108.805455230000007,Locality 1,,,,Bedding,121.400398249999995,43.754619599999998,,,,Banxi Group (undifferentiated)
108.80938157,27.91488987,649.00000,,2016-05-30 09:15:41,27.914889870000000,108.809381569999999,Locality 1,End cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.80934494,27.91483321,641.00000,,2016-05-30 09:16:34,27.914833210000001,108.809344940000003,Locality 1,,,,Bedding,112.764328000000006,27.226263050000000,,,,Banxi Group (undifferentiated)
108.81002429,27.9147501,643.00000,,2016-05-30 09:25:39,27.914750099999999,108.810024290000001,Locality 1,,,,Bedding,117.709808350000003,22.313556670000001,,,,Banxi Group (undifferentiated)
108.81013686,27.91482868,643.00000,,2016-05-30 09:26:25,27.914828679999999,108.810136860000000,Locality 1,Start cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.81118619,27.9151464,640.00000,,2016-05-30 09:31:43,27.915146400000001,108.811186190000001,Locality 1,End cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.81139339,27.91545665,645.00000,,2016-05-30 09:34:18,27.915456649999999,108.811393390000006,Locality 1,Start cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.81234071,27.91687315,668.00000,,2016-05-30 09:38:23,27.916873150000001,108.812340710000001,Locality 1,,,,Bedding,111.422386169999996,27.208429339999999,,,,Banxi Group (undifferentiated)
108.81225312,27.91681549,668.00000,,2016-05-30 09:38:57,27.916815490000001,108.812253119999994,Locality 1,End cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.81338501,27.91733185,668.00000,,2016-05-30 09:53:49,27.917331850000000,108.813385010000005,Locality 1,Concretions in purple siltstone.,430_1464573229.jpg,303.067230219999999,,,,,,,
108.8133944,27.91731128,668.00000,,2016-05-30 09:55:15,27.917311280000000,108.813394400000007,Locality 1,,,,Bedding,67.864257809999998,14.030292510000001,,,,Banxi Group (undifferentiated)
108.81356129,27.91732389,660.00000,,2016-05-30 09:55:42,27.917323889999999,108.813561289999996,Locality 1,Start cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.81421004,27.91773934,685.00000,,2016-05-30 09:58:56,27.917739340000001,108.814210040000006,Locality 1,,,,Bedding,113.220321659999996,27.719184880000000,,,,Banxi Group (undifferentiated)
108.81416864,27.91770091,685.00000,,2016-05-30 09:59:23,27.917700910000001,108.814168640000005,Locality 1,End cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.81418448,27.91771658,685.00000,,2016-05-30 10:05:14,27.917716580000000,108.814184479999994,Locality 1,Start cover in mingyaci section. Calculate with trig.,,,,,,,,,
