tab	measurements
experiment	specimen	measurement	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T23	    5.5	190.1	-12.4 	0	0	0.00	0.00	23	  923.0	This study	hargrave 2018-09-12 13:38:48	LT-T-Z:LP-DIR-T	g	463	u	8	273			pmagpy-4.2.4	1.83e-08	7.83e-10	1.49e-09	9.72e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T24	    5.3	192.3	-12.2 	0	0	0.00	0.00	24	  928.0	This study	hargrave 2018-09-20 14:07:16	LT-T-Z:LP-DIR-T	g	464	u	8	273			pmagpy-4.2.4	1.65e-08	5.00e-10	1.52e-09	3.60e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T25	    3.6	199.7	-10.6 	0	0	0.00	0.00	25	  933.0	This study	hargrave 2018-09-21 11:32:43	LT-T-Z:LP-DIR-T	g	465	u	8	273			pmagpy-4.2.4	1.91e-08	8.29e-10	1.15e-09	3.02e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T26	    4.2	177.8	-13.9 	0	0	0.00	0.00	26	  938.0	This study	hargrave 2018-09-24 13:56:08	LT-T-Z:LP-DIR-T	g	466	u	8	273			pmagpy-4.2.4	1.62e-08	4.66e-10	1.12e-09	3.13e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T27	    3.3	193.6	-13.1 	0	0	0.00	0.00	27	  943.0	This study	hargrave 2018-09-25 11:26:37	LT-T-Z:LP-DIR-T	g	467	u	8	273			pmagpy-4.2.4	2.07e-08	8.84e-10	1.10e-09	3.71e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T28	    6.2	169.6	-15.5 	0	0	0.00	0.00	28	  945.0	This study	hargrave 2018-09-25 19:35:36	LT-T-Z:LP-DIR-T	g	468	u	8	273			pmagpy-4.2.4	1.96e-08	8.97e-10	2.13e-09	2.96e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T29	    5.3	206.6	-16.3 	0	0	0.00	0.00	29	  947.0	This study	hargrave 2018-09-26 16:17:04	LT-T-Z:LP-DIR-T	g	469	u	8	273			pmagpy-4.2.4	1.85e-08	9.61e-10	1.56e-09	2.21e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T30	    6.2	166.5	-13.1 	0	0	0.00	0.00	30	  949.0	This study	hargrave 2018-10-04 15:43:20	LT-T-Z:LP-DIR-T	g	470	u	8	273			pmagpy-4.2.4	1.74e-08	6.89e-10	1.92e-09	2.63e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T31	    5.6	220.4	-08.3 	0	0	0.00	0.00	31	  951.0	This study	hargrave 2018-10-05 13:22:23	LT-T-Z:LP-DIR-T	g	471	u	8	273			pmagpy-4.2.4	1.59e-08	6.83e-10	1.55e-09	2.30e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T32	    7.8	197.4	-08.0 	0	0	0.00	0.00	32	  953.0	This study	hargrave 2018-10-09 17:23:23	LT-T-Z:LP-DIR-T	g	472	u	8	273			pmagpy-4.2.4	1.02e-08	6.24e-10	1.42e-09	4.04e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T33	    8.4	223.2	-05.5 	0	0	0.00	0.00	33	  955.0	This study	hargrave 2018-10-11 15:31:39	LT-T-Z:LP-DIR-T	g	473	u	8	273			pmagpy-4.2.4	1.08e-08	4.95e-10	1.77e-09	4.15e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T34	    4.2	229.0	-04.2 	0	0	0.00	0.00	34	  955.0	This study	hargrave 2018-10-11 16:57:41	LT-T-Z:LP-DIR-T	g	474	u	8	273			pmagpy-4.2.4	1.08e-08	2.02e-10	1.08e-09	3.41e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T35	    4.2	101.5	-05.9 	0	0	0.00	0.00	35	  957.0	This study	hargrave 2018-10-12 13:57:54	LT-T-Z:LP-DIR-T	g	475	u	8	273			pmagpy-4.2.4	1.19e-08	3.16e-10	2.16e-09	4.41e-10
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T36	   36.3	297.7	 70.2 	0	0	0.00	0.00	36	  959.0	This study	hargrave 2018-10-19 13:31:05	LT-T-Z:LP-DIR-T	g	476	u	8	273			pmagpy-4.2.4	5.23e-08	1.04e-08	3.44e-09	4.98e-08
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T37	   11.4	295.7	 71.7 	0	0	0.00	0.00	37	  959.0	This study	hargrave 2018-10-19 15:12:09	LT-T-Z:LP-DIR-T	g	477	u	8	273			pmagpy-4.2.4	4.76e-08	5.08e-09	2.05e-09	2.77e-08
TR030-La:LP-DIR-T	TR030-La	TR030-La:LP-DIR-T38	   10.1	146.2	-50.1 	0	0	0.00	0.00	38	  961.0	This study	hargrave 2018-10-20 12:56:07	LT-T-Z:LP-DIR-T	g	478	u	8	273			pmagpy-4.2.4	1.75e-08	1.46e-09	2.28e-09	6.39e-09
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T0	    1.5	130.0	-04.5 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 17:56:51	LT-NO:LP-DIR-T	g	479	u	8	273			pmagpy-4.2.4	2.23e-08	3.85e-10	5.35e-10	5.21e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T1	    1.8	130.9	-05.8 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 16:12:15	LT-T-Z:LP-DIR-T	g	480	u	8	273			pmagpy-4.2.4	2.14e-08	4.43e-10	6.43e-10	4.60e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T2	    2.6	131.4	-05.7 	0	0	0.00	0.00	2	  473.0	This study	hargrave 2018-05-15 16:28:44	LT-T-Z:LP-DIR-T	g	481	u	8	273			pmagpy-4.2.4	2.14e-08	6.28e-10	8.29e-10	4.69e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T3	    1.6	131.3	-06.2 	0	0	0.00	0.00	3	  573.0	This study	hargrave 2018-05-16 13:43:41	LT-T-Z:LP-DIR-T	g	482	u	8	273			pmagpy-4.2.4	2.12e-08	4.61e-10	5.23e-10	4.42e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T4	    2.3	131.1	-06.6 	0	0	0.00	0.00	4	  623.0	This study	hargrave 2018-05-17 15:23:36	LT-T-Z:LP-DIR-T	g	483	u	8	273			pmagpy-4.2.4	2.09e-08	6.87e-10	6.59e-10	4.44e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T5	    2.1	130.5	-07.4 	0	0	0.00	0.00	5	  673.0	This study	hargrave 2018-05-18 13:43:19	LT-T-Z:LP-DIR-T	g	484	u	8	273			pmagpy-4.2.4	2.05e-08	6.82e-10	4.33e-10	4.61e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T6	    2.1	131.6	-08.2 	0	0	0.00	0.00	6	  723.0	This study	hargrave 2018-05-21 10:43:19	LT-T-Z:LP-DIR-T	g	485	u	8	273			pmagpy-4.2.4	1.99e-08	6.95e-10	5.27e-10	4.36e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T7	    2.0	130.9	-08.8 	0	0	0.00	0.00	7	  748.0	This study	hargrave 2018-07-30 16:40:15	LT-T-Z:LP-DIR-T	g	486	u	8	273			pmagpy-4.2.4	1.96e-08	6.89e-10	5.26e-10	3.55e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T8	    2.7	129.4	-11.4 	0	0	0.00	0.00	8	  773.0	This study	hargrave 2018-07-31 13:04:45	LT-T-Z:LP-DIR-T	g	487	u	8	273			pmagpy-4.2.4	1.94e-08	8.56e-10	6.18e-10	2.84e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T9	    2.4	129.4	-10.3 	0	0	0.00	0.00	9	  798.0	This study	hargrave 2018-08-01 11:07:33	LT-T-Z:LP-DIR-T	g	488	u	8	273			pmagpy-4.2.4	1.91e-08	7.86e-10	5.78e-10	2.53e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T10	    2.5	130.5	-11.6 	0	0	0.00	0.00	10	  823.0	This study	hargrave 2018-08-01 18:03:38	LT-T-Z:LP-DIR-T	g	489	u	8	273			pmagpy-4.2.4	1.90e-08	7.42e-10	5.11e-10	4.29e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T11	    2.3	130.3	-11.4 	0	0	0.00	0.00	11	  823.0	This study	hargrave 2018-08-01 19:26:04	LT-T-Z:LP-DIR-T	g	490	u	8	273			pmagpy-4.2.4	1.89e-08	7.28e-10	5.66e-10	3.46e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T12	    2.0	131.2	-10.7 	0	0	0.00	0.00	12	  828.0	This study	hargrave 2018-08-03 11:24:47	LT-T-Z:LP-DIR-T	g	491	u	8	273			pmagpy-4.2.4	1.88e-08	7.01e-10	5.04e-10	2.11e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T13	    2.9	131.7	-11.7 	0	0	0.00	0.00	13	  833.0	This study	hargrave 2018-08-03 18:21:30	LT-T-Z:LP-DIR-T	g	492	u	8	273			pmagpy-4.2.4	1.89e-08	8.28e-10	5.63e-10	4.39e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T14	    2.3	130.3	-10.9 	0	0	0.00	0.00	14	  838.0	This study	hargrave 2018-08-13 16:38:22	LT-T-Z:LP-DIR-T	g	493	u	8	273			pmagpy-4.2.4	1.87e-08	7.87e-10	4.34e-10	2.47e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T15	    2.2	129.8	-11.4 	0	0	0.00	0.00	15	  843.0	This study	hargrave 2018-08-14 13:30:29	LT-T-Z:LP-DIR-T	g	494	u	8	273			pmagpy-4.2.4	1.85e-08	5.84e-10	5.94e-10	2.37e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T16	    3.6	130.3	-11.3 	0	0	0.00	0.00	16	  848.0	This study	hargrave 2018-08-15 09:51:37	LT-T-Z:LP-DIR-T	g	495	u	8	273			pmagpy-4.2.4	1.87e-08	8.92e-10	8.82e-10	2.16e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T17	    2.7	130.3	-11.9 	0	0	0.00	0.00	17	  853.0	This study	hargrave 2018-08-15 17:01:25	LT-T-Z:LP-DIR-T	g	496	u	8	273			pmagpy-4.2.4	1.83e-08	7.33e-10	6.60e-10	1.91e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T18	    1.9	129.5	-12.4 	0	0	0.00	0.00	18	  873.0	This study	hargrave 2018-08-16 13:16:05	LT-T-Z:LP-DIR-T	g	497	u	8	273			pmagpy-4.2.4	1.82e-08	5.12e-10	5.45e-10	2.16e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T19	    3.4	132.3	-13.4 	0	0	0.00	0.00	19	  893.0	This study	hargrave 2018-08-17 11:31:35	LT-T-Z:LP-DIR-T	g	498	u	8	273			pmagpy-4.2.4	1.72e-08	6.82e-10	8.24e-10	2.29e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T20	    2.3	131.7	-13.0 	0	0	0.00	0.00	20	  903.0	This study	hargrave 2018-08-28 13:12:18	LT-T-Z:LP-DIR-T	g	499	u	8	273			pmagpy-4.2.4	1.63e-08	3.87e-10	5.64e-10	2.08e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T21	    2.6	133.9	-14.8 	0	0	0.00	0.00	21	  913.0	This study	hargrave 2018-09-10 11:44:42	LT-T-Z:LP-DIR-T	g	500	u	8	273			pmagpy-4.2.4	1.50e-08	2.61e-10	3.39e-10	5.67e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T22	   17.6	138.0	-33.5 	0	0	0.00	0.00	22	  918.0	This study	hargrave 2018-09-11 13:42:38	LT-T-Z:LP-DIR-T	g	501	u	8	273			pmagpy-4.2.4	1.82e-08	5.16e-10	6.27e-10	6.52e-09
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T23	    3.1	139.3	-47.3 	0	0	0.00	0.00	23	  918.0	This study	hargrave 2018-09-11 14:49:23	LT-T-Z:LP-DIR-T	g	502	u	8	273			pmagpy-4.2.4	2.17e-08	8.33e-10	7.31e-10	5.30e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T24	    4.8	141.0	-12.8 	0	0	0.00	0.00	24	  923.0	This study	hargrave 2018-09-12 13:40:20	LT-T-Z:LP-DIR-T	g	503	u	8	273			pmagpy-4.2.4	1.46e-08	5.47e-10	1.08e-09	6.87e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T25	    4.5	139.3	-18.0 	0	0	0.00	0.00	25	  928.0	This study	hargrave 2018-09-20 14:08:42	LT-T-Z:LP-DIR-T	g	504	u	8	273			pmagpy-4.2.4	1.28e-08	4.16e-10	8.92e-10	4.13e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T26	    3.3	146.7	-18.1 	0	0	0.00	0.00	26	  933.0	This study	hargrave 2018-09-21 11:34:07	LT-T-Z:LP-DIR-T	g	505	u	8	273			pmagpy-4.2.4	1.58e-08	6.70e-10	1.04e-09	3.32e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T27	    3.5	135.8	-14.7 	0	0	0.00	0.00	27	  938.0	This study	hargrave 2018-09-24 13:57:45	LT-T-Z:LP-DIR-T	g	506	u	8	273			pmagpy-4.2.4	1.39e-08	3.76e-10	7.87e-10	3.13e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T28	    5.9	168.0	-22.1 	0	0	0.00	0.00	28	  943.0	This study	hargrave 2018-09-25 11:28:13	LT-T-Z:LP-DIR-T	g	507	u	8	273			pmagpy-4.2.4	1.13e-08	6.17e-10	1.17e-09	2.27e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T29	    4.8	144.6	-17.7 	0	0	0.00	0.00	29	  945.0	This study	hargrave 2018-09-25 19:37:07	LT-T-Z:LP-DIR-T	g	508	u	8	273			pmagpy-4.2.4	1.80e-08	7.86e-10	1.48e-09	4.03e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T30	    7.1	183.7	-15.3 	0	0	0.00	0.00	30	  947.0	This study	hargrave 2018-09-26 16:18:30	LT-T-Z:LP-DIR-T	g	509	u	8	273			pmagpy-4.2.4	1.31e-08	5.80e-10	1.55e-09	3.01e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T31	    4.4	134.5	-15.8 	0	0	0.00	0.00	31	  949.0	This study	hargrave 2018-10-04 15:44:52	LT-T-Z:LP-DIR-T	g	510	u	8	273			pmagpy-4.2.4	1.82e-08	8.39e-10	1.45e-09	3.49e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T32	    7.2	217.1	-13.2 	0	0	0.00	0.00	32	  951.0	This study	hargrave 2018-10-05 13:23:49	LT-T-Z:LP-DIR-T	g	511	u	8	273			pmagpy-4.2.4	1.11e-08	5.79e-10	1.28e-09	4.33e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T33	    7.5	190.0	-16.2 	0	0	0.00	0.00	33	  953.0	This study	hargrave 2018-10-09 17:24:54	LT-T-Z:LP-DIR-T	g	512	u	8	273			pmagpy-4.2.4	9.93e-09	2.19e-10	1.24e-09	4.75e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T34	    5.8	234.5	-11.1 	0	0	0.00	0.00	34	  955.0	This study	hargrave 2018-10-11 15:33:09	LT-T-Z:LP-DIR-T	g	513	u	8	273			pmagpy-4.2.4	1.24e-08	5.21e-10	1.33e-09	4.44e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T35	    3.5	091.2	-09.2 	0	0	0.00	0.00	35	  957.0	This study	hargrave 2018-10-12 13:59:21	LT-T-Z:LP-DIR-T	g	514	u	8	273			pmagpy-4.2.4	1.61e-08	5.28e-10	1.70e-09	6.41e-10
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T36	    4.6	242.3	-71.5 	0	0	0.00	0.00	36	  959.0	This study	hargrave 2018-10-19 13:32:22	LT-T-Z:LP-DIR-T	g	515	u	8	273			pmagpy-4.2.4	4.66e-08	3.46e-09	1.98e-09	4.99e-09
TR030-Ma:LP-DIR-T	TR030-Ma	TR030-Ma:LP-DIR-T37	    9.5	133.7	-66.8 	0	0	0.00	0.00	37	  961.0	This study	hargrave 2018-10-20 12:57:20	LT-T-Z:LP-DIR-T	g	516	u	8	273			pmagpy-4.2.4	3.94e-08	4.33e-09	2.59e-09	2.17e-08
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T0	    1.8	212.1	 44.5 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 17:58:14	LT-NO:LP-DIR-T	g	517	u	8	273			pmagpy-4.2.4	3.60e-08	9.22e-10	6.10e-10	5.72e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T1	    2.0	214.6	 43.9 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 16:13:37	LT-T-Z:LP-DIR-T	g	518	u	8	273			pmagpy-4.2.4	3.58e-08	9.46e-10	7.92e-10	5.64e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T2	    1.6	215.1	 43.7 	0	0	0.00	0.00	2	  473.0	This study	hargrave 2018-05-15 16:30:55	LT-T-Z:LP-DIR-T	g	519	u	8	273			pmagpy-4.2.4	3.56e-08	6.75e-10	5.79e-10	5.30e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T3	    1.7	215.4	 43.6 	0	0	0.00	0.00	3	  573.0	This study	hargrave 2018-05-16 13:45:05	LT-T-Z:LP-DIR-T	g	520	u	8	273			pmagpy-4.2.4	3.53e-08	9.00e-10	4.77e-10	5.38e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T4	    2.1	216.9	 43.2 	0	0	0.00	0.00	4	  623.0	This study	hargrave 2018-05-17 15:25:03	LT-T-Z:LP-DIR-T	g	521	u	8	273			pmagpy-4.2.4	3.53e-08	8.58e-10	8.67e-10	5.41e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T5	    1.8	218.2	 43.0 	0	0	0.00	0.00	5	  673.0	This study	hargrave 2018-05-18 13:44:42	LT-T-Z:LP-DIR-T	g	522	u	8	273			pmagpy-4.2.4	3.48e-08	8.42e-10	6.41e-10	5.54e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T6	    1.8	220.0	 42.9 	0	0	0.00	0.00	6	  723.0	This study	hargrave 2018-05-21 10:44:41	LT-T-Z:LP-DIR-T	g	523	u	8	273			pmagpy-4.2.4	3.42e-08	8.00e-10	5.88e-10	5.17e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T7	    1.8	220.0	 42.9 	0	0	0.00	0.00	7	  748.0	This study	hargrave 2018-07-30 16:41:48	LT-T-Z:LP-DIR-T	g	524	u	8	273			pmagpy-4.2.4	3.43e-08	8.94e-10	5.89e-10	4.10e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T8	    1.5	222.6	 42.6 	0	0	0.00	0.00	8	  773.0	This study	hargrave 2018-07-31 13:07:05	LT-T-Z:LP-DIR-T	g	525	u	8	273			pmagpy-4.2.4	3.37e-08	8.27e-10	2.72e-10	3.71e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T9	    2.0	221.4	 42.9 	0	0	0.00	0.00	9	  798.0	This study	hargrave 2018-08-01 11:09:57	LT-T-Z:LP-DIR-T	g	526	u	8	273			pmagpy-4.2.4	3.36e-08	1.04e-09	5.68e-10	3.83e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T10	    2.0	222.6	 42.0 	0	0	0.00	0.00	10	  823.0	This study	hargrave 2018-08-01 18:05:56	LT-T-Z:LP-DIR-T	g	527	u	8	273			pmagpy-4.2.4	3.33e-08	1.06e-09	4.62e-10	4.56e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T11	    2.0	222.8	 42.0 	0	0	0.00	0.00	11	  823.0	This study	hargrave 2018-08-01 19:28:28	LT-T-Z:LP-DIR-T	g	528	u	8	273			pmagpy-4.2.4	3.34e-08	1.07e-09	5.49e-10	4.53e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T12	    2.0	223.2	 42.8 	0	0	0.00	0.00	12	  828.0	This study	hargrave 2018-08-03 11:26:16	LT-T-Z:LP-DIR-T	g	529	u	8	273			pmagpy-4.2.4	3.35e-08	1.08e-09	4.69e-10	3.52e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T13	    2.2	222.8	 42.2 	0	0	0.00	0.00	13	  833.0	This study	hargrave 2018-08-03 18:22:58	LT-T-Z:LP-DIR-T	g	530	u	8	273			pmagpy-4.2.4	3.32e-08	1.18e-09	5.42e-10	4.50e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T14	    2.7	223.1	 41.9 	0	0	0.00	0.00	14	  838.0	This study	hargrave 2018-08-13 16:39:52	LT-T-Z:LP-DIR-T	g	531	u	8	273			pmagpy-4.2.4	3.34e-08	1.19e-09	1.02e-09	2.26e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T15	    1.8	222.9	 41.6 	0	0	0.00	0.00	15	  843.0	This study	hargrave 2018-08-14 13:32:53	LT-T-Z:LP-DIR-T	g	532	u	8	273			pmagpy-4.2.4	3.32e-08	9.72e-10	5.56e-10	2.08e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T16	    2.4	223.2	 41.7 	0	0	0.00	0.00	16	  848.0	This study	hargrave 2018-08-15 09:54:06	LT-T-Z:LP-DIR-T	g	533	u	8	273			pmagpy-4.2.4	3.31e-08	1.16e-09	8.14e-10	1.96e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T17	    3.4	224.9	 40.9 	0	0	0.00	0.00	17	  853.0	This study	hargrave 2018-08-15 17:02:54	LT-T-Z:LP-DIR-T	g	534	u	8	273			pmagpy-4.2.4	3.37e-08	9.29e-10	2.12e-09	1.89e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T18	    1.9	223.6	 41.1 	0	0	0.00	0.00	18	  873.0	This study	hargrave 2018-08-16 13:17:34	LT-T-Z:LP-DIR-T	g	535	u	8	273			pmagpy-4.2.4	3.27e-08	1.01e-09	6.32e-10	2.79e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T19	    2.1	225.0	 40.0 	0	0	0.00	0.00	19	  893.0	This study	hargrave 2018-08-17 11:33:03	LT-T-Z:LP-DIR-T	g	536	u	8	273			pmagpy-4.2.4	3.21e-08	9.84e-10	7.21e-10	2.17e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T20	    0.9	227.9	 39.5 	0	0	0.00	0.00	20	  903.0	This study	hargrave 2018-08-28 13:13:48	LT-T-Z:LP-DIR-T	g	537	u	8	273			pmagpy-4.2.4	3.26e-08	4.61e-10	4.31e-10	2.39e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T21	    5.0	229.9	 39.7 	0	0	0.00	0.00	21	  913.0	This study	hargrave 2018-09-10 11:46:14	LT-T-Z:LP-DIR-T	g	538	u	8	273			pmagpy-4.2.4	3.19e-08	6.30e-10	3.49e-09	6.51e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T22	    7.3	226.0	 02.6 	0	0	0.00	0.00	22	  918.0	This study	hargrave 2018-09-11 13:44:06	LT-T-Z:LP-DIR-T	g	539	u	8	273			pmagpy-4.2.4	2.56e-08	7.58e-10	6.61e-10	3.13e-09
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T23	   13.1	227.5	 03.3 	0	0	0.00	0.00	23	  923.0	This study	hargrave 2018-09-12 13:41:52	LT-T-Z:LP-DIR-T	g	540	u	8	273			pmagpy-4.2.4	2.58e-08	1.15e-09	6.15e-10	5.88e-09
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T24	    5.1	229.3	 59.3 	0	0	0.00	0.00	24	  923.0	This study	hargrave 2018-09-12 15:13:07	LT-T-Z:LP-DIR-T	g	541	u	8	273			pmagpy-4.2.4	4.53e-08	2.82e-09	1.17e-09	3.80e-09
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T25	    3.0	232.0	 38.4 	0	0	0.00	0.00	25	  928.0	This study	hargrave 2018-09-20 14:10:05	LT-T-Z:LP-DIR-T	g	542	u	8	273			pmagpy-4.2.4	3.16e-08	1.08e-09	1.04e-09	7.21e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T26	    2.3	220.4	 36.4 	0	0	0.00	0.00	26	  933.0	This study	hargrave 2018-09-21 11:35:30	LT-T-Z:LP-DIR-T	g	543	u	8	273			pmagpy-4.2.4	3.07e-08	6.78e-10	9.28e-10	5.54e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T27	    2.7	224.9	 39.0 	0	0	0.00	0.00	27	  938.0	This study	hargrave 2018-09-24 13:59:13	LT-T-Z:LP-DIR-T	g	544	u	8	273			pmagpy-4.2.4	2.86e-08	1.00e-09	8.74e-10	4.74e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T28	    3.6	227.7	 27.8 	0	0	0.00	0.00	28	  943.0	This study	hargrave 2018-09-25 11:29:42	LT-T-Z:LP-DIR-T	g	545	u	8	273			pmagpy-4.2.4	3.26e-08	1.53e-09	1.34e-09	5.09e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T29	    5.7	203.7	 33.9 	0	0	0.00	0.00	29	  945.0	This study	hargrave 2018-09-25 19:38:35	LT-T-Z:LP-DIR-T	g	546	u	8	273			pmagpy-4.2.4	2.36e-08	1.40e-09	1.94e-09	3.79e-10
TR030-Na:LP-DIR-T	TR030-Na	TR030-Na:LP-DIR-T30	    3.9	232.5	 24.5 	0	0	0.00	0.00	30	  947.0	This study	hargrave 2018-09-26 16:19:56	LT-T-Z:LP-DIR-T	g	547	u	8	273			pmagpy-4.2.4	3.19e-08	1.58e-09	1.40e-09	6.00e-10
