tab	measurements
experiment	specimen	measurement	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T16	    3.0	065.9	-55.1 	0	0	0.00	0.00	16	  848.0	This study	hargrave 2018-08-15 10:34:44	LT-T-Z:LP-DIR-T	g	481	u	8	273			pmagpy-4.2.4	3.12e-08	1.11e-09	1.28e-09	2.12e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T17	    2.0	066.4	-55.7 	0	0	0.00	0.00	17	  853.0	This study	hargrave 2018-08-15 17:40:01	LT-T-Z:LP-DIR-T	g	482	u	8	273			pmagpy-4.2.4	3.11e-08	8.80e-10	6.29e-10	2.09e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T18	    2.0	065.7	-55.0 	0	0	0.00	0.00	18	  873.0	This study	hargrave 2018-08-16 13:56:46	LT-T-Z:LP-DIR-T	g	483	u	8	273			pmagpy-4.2.4	3.11e-08	6.42e-10	8.67e-10	2.79e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T19	    4.1	065.8	-54.6 	0	0	0.00	0.00	19	  893.0	This study	hargrave 2018-08-17 12:10:22	LT-T-Z:LP-DIR-T	g	484	u	8	273			pmagpy-4.2.4	3.18e-08	8.79e-10	2.55e-09	1.50e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T20	    2.3	066.4	-55.9 	0	0	0.00	0.00	20	  903.0	This study	hargrave 2018-08-28 13:49:47	LT-T-Z:LP-DIR-T	g	485	u	8	273			pmagpy-4.2.4	3.16e-08	9.31e-10	9.18e-10	2.32e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T21	    2.4	062.8	-57.4 	0	0	0.00	0.00	21	  913.0	This study	hargrave 2018-09-10 12:22:20	LT-T-Z:LP-DIR-T	g	486	u	8	273			pmagpy-4.2.4	3.07e-08	9.84e-10	6.70e-10	6.57e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T22	    2.5	062.1	-57.9 	0	0	0.00	0.00	22	  918.0	This study	hargrave 2018-09-11 14:19:28	LT-T-Z:LP-DIR-T	g	487	u	8	273			pmagpy-4.2.4	3.06e-08	1.03e-09	5.99e-10	6.91e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T23	    3.3	062.4	-57.2 	0	0	0.00	0.00	23	  923.0	This study	hargrave 2018-09-12 14:18:40	LT-T-Z:LP-DIR-T	g	488	u	8	273			pmagpy-4.2.4	3.05e-08	1.43e-09	8.18e-10	7.94e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T24	    2.0	062.1	-58.1 	0	0	0.00	0.00	24	  928.0	This study	hargrave 2018-09-20 14:45:38	LT-T-Z:LP-DIR-T	g	489	u	8	273			pmagpy-4.2.4	3.06e-08	6.34e-10	6.17e-10	7.37e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T25	    1.8	062.5	-57.9 	0	0	0.00	0.00	25	  933.0	This study	hargrave 2018-09-21 12:08:41	LT-T-Z:LP-DIR-T	g	490	u	8	273			pmagpy-4.2.4	3.06e-08	6.06e-10	5.49e-10	6.93e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T26	    2.1	065.0	-55.9 	0	0	0.00	0.00	26	  938.0	This study	hargrave 2018-09-24 14:34:43	LT-T-Z:LP-DIR-T	g	491	u	8	273			pmagpy-4.2.4	3.00e-08	7.67e-10	7.01e-10	3.57e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T27	    2.3	063.0	-55.7 	0	0	0.00	0.00	27	  943.0	This study	hargrave 2018-09-25 12:05:17	LT-T-Z:LP-DIR-T	g	492	u	8	273			pmagpy-4.2.4	3.01e-08	8.15e-10	8.80e-10	3.17e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T28	    3.7	065.9	-56.2 	0	0	0.00	0.00	28	  945.0	This study	hargrave 2018-09-25 20:14:19	LT-T-Z:LP-DIR-T	g	493	u	8	273			pmagpy-4.2.4	2.95e-08	1.59e-09	9.80e-10	3.16e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T29	    1.9	065.5	-55.9 	0	0	0.00	0.00	29	  947.0	This study	hargrave 2018-09-26 16:54:27	LT-T-Z:LP-DIR-T	g	494	u	8	273			pmagpy-4.2.4	2.97e-08	6.78e-10	6.01e-10	3.48e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T30	    2.1	062.8	-56.7 	0	0	0.00	0.00	30	  949.0	This study	hargrave 2018-10-04 16:56:02	LT-T-Z:LP-DIR-T	g	495	u	8	273			pmagpy-4.2.4	2.82e-08	7.53e-10	6.32e-10	3.47e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T31	    3.4	061.6	-56.6 	0	0	0.00	0.00	31	  951.0	This study	hargrave 2018-10-05 14:00:00	LT-T-Z:LP-DIR-T	g	496	u	8	273			pmagpy-4.2.4	2.57e-08	1.31e-09	7.39e-10	3.44e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T32	    4.0	063.6	-59.8 	0	0	0.00	0.00	32	  953.0	This study	hargrave 2018-10-09 18:01:43	LT-T-Z:LP-DIR-T	g	497	u	8	273			pmagpy-4.2.4	2.20e-08	1.05e-09	9.85e-10	5.62e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T33	    4.1	061.3	-62.6 	0	0	0.00	0.00	33	  955.0	This study	hargrave 2018-10-11 16:08:52	LT-T-Z:LP-DIR-T	g	498	u	8	273			pmagpy-4.2.4	1.53e-08	7.91e-10	6.92e-10	3.45e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T34	    4.2	057.2	-68.5 	0	0	0.00	0.00	34	  957.0	This study	hargrave 2018-10-12 14:35:02	LT-T-Z:LP-DIR-T	g	499	u	8	273			pmagpy-4.2.4	8.92e-09	4.45e-10	4.46e-10	2.10e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T35	    6.1	069.3	-43.0 	0	0	0.00	0.00	35	  959.0	This study	hargrave 2018-10-19 14:02:13	LT-T-Z:LP-DIR-T	g	500	u	8	273			pmagpy-4.2.4	4.68e-09	1.57e-10	1.42e-10	6.08e-10
TR038-Ma:LP-DIR-T	TR038-Ma	TR038-Ma:LP-DIR-T36	    7.4	103.1	-63.4 	0	0	0.00	0.00	36	  961.0	This study	hargrave 2018-10-20 13:28:33	LT-T-Z:LP-DIR-T	g	501	u	8	273			pmagpy-4.2.4	2.45e-09	1.50e-10	1.07e-10	5.27e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T0	    6.2	345.3	-26.2 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 18:33:03	LT-NO:LP-DIR-T	g	502	u	8	273			pmagpy-4.2.4	1.75e-08	9.71e-10	1.33e-09	1.07e-09
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T1	    5.9	346.8	-30.5 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 16:49:57	LT-T-Z:LP-DIR-T	g	503	u	8	273			pmagpy-4.2.4	1.87e-08	1.04e-09	1.36e-09	1.02e-09
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T2	    6.1	349.6	-32.8 	0	0	0.00	0.00	2	  473.0	This study	hargrave 2018-05-15 17:06:52	LT-T-Z:LP-DIR-T	g	504	u	8	273			pmagpy-4.2.4	1.93e-08	1.09e-09	1.49e-09	1.01e-09
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T3	    4.9	349.3	-34.3 	0	0	0.00	0.00	3	  573.0	This study	hargrave 2018-05-16 14:21:57	LT-T-Z:LP-DIR-T	g	505	u	8	273			pmagpy-4.2.4	1.96e-08	8.96e-10	1.12e-09	9.93e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T4	    4.4	349.7	-35.2 	0	0	0.00	0.00	4	  623.0	This study	hargrave 2018-05-17 16:00:02	LT-T-Z:LP-DIR-T	g	506	u	8	273			pmagpy-4.2.4	1.98e-08	9.29e-10	8.20e-10	9.99e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T5	    5.3	351.6	-36.3 	0	0	0.00	0.00	5	  673.0	This study	hargrave 2018-05-18 14:19:34	LT-T-Z:LP-DIR-T	g	507	u	8	273			pmagpy-4.2.4	2.00e-08	1.06e-09	1.19e-09	1.04e-09
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T6	    5.4	351.2	-37.6 	0	0	0.00	0.00	6	  723.0	This study	hargrave 2018-05-21 11:19:42	LT-T-Z:LP-DIR-T	g	508	u	8	273			pmagpy-4.2.4	2.01e-08	1.04e-09	1.36e-09	9.71e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T7	    5.4	349.2	-38.6 	0	0	0.00	0.00	7	  748.0	This study	hargrave 2018-07-30 17:20:52	LT-T-Z:LP-DIR-T	g	509	u	8	273			pmagpy-4.2.4	2.02e-08	9.30e-10	1.47e-09	9.09e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T8	    5.5	349.8	-39.3 	0	0	0.00	0.00	8	  773.0	This study	hargrave 2018-07-31 13:46:10	LT-T-Z:LP-DIR-T	g	510	u	8	273			pmagpy-4.2.4	2.03e-08	8.04e-10	1.66e-09	6.39e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T9	    4.8	349.7	-40.5 	0	0	0.00	0.00	9	  798.0	This study	hargrave 2018-08-01 11:49:00	LT-T-Z:LP-DIR-T	g	511	u	8	273			pmagpy-4.2.4	2.04e-08	8.00e-10	1.39e-09	6.74e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T10	    4.2	349.4	-41.7 	0	0	0.00	0.00	10	  823.0	This study	hargrave 2018-08-01 18:44:06	LT-T-Z:LP-DIR-T	g	512	u	8	273			pmagpy-4.2.4	2.06e-08	7.58e-10	1.21e-09	5.64e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T11	    4.5	349.2	-41.1 	0	0	0.00	0.00	11	  823.0	This study	hargrave 2018-08-01 20:07:45	LT-T-Z:LP-DIR-T	g	513	u	8	273			pmagpy-4.2.4	2.04e-08	7.69e-10	1.17e-09	8.63e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T12	    5.4	349.1	-42.9 	0	0	0.00	0.00	12	  828.0	This study	hargrave 2018-08-03 12:05:37	LT-T-Z:LP-DIR-T	g	514	u	8	273			pmagpy-4.2.4	2.09e-08	8.68e-10	1.34e-09	1.33e-09
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T13	    4.1	348.5	-42.7 	0	0	0.00	0.00	13	  833.0	This study	hargrave 2018-08-03 19:02:39	LT-T-Z:LP-DIR-T	g	515	u	8	273			pmagpy-4.2.4	2.08e-08	7.14e-10	1.13e-09	6.70e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T14	    4.5	349.7	-43.6 	0	0	0.00	0.00	14	  838.0	This study	hargrave 2018-08-13 17:19:00	LT-T-Z:LP-DIR-T	g	516	u	8	273			pmagpy-4.2.4	2.10e-08	8.08e-10	1.34e-09	6.21e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T15	    5.0	349.1	-43.9 	0	0	0.00	0.00	15	  843.0	This study	hargrave 2018-08-14 14:12:56	LT-T-Z:LP-DIR-T	g	517	u	8	273			pmagpy-4.2.4	2.12e-08	8.58e-10	1.59e-09	5.48e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T16	    4.2	347.9	-44.3 	0	0	0.00	0.00	16	  848.0	This study	hargrave 2018-08-15 10:37:01	LT-T-Z:LP-DIR-T	g	518	u	8	273			pmagpy-4.2.4	2.13e-08	7.30e-10	1.28e-09	6.23e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T17	    4.0	349.0	-44.6 	0	0	0.00	0.00	17	  853.0	This study	hargrave 2018-08-15 17:41:31	LT-T-Z:LP-DIR-T	g	519	u	8	273			pmagpy-4.2.4	2.15e-08	7.88e-10	1.20e-09	5.62e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T18	    5.9	349.9	-45.2 	0	0	0.00	0.00	18	  873.0	This study	hargrave 2018-08-16 13:58:12	LT-T-Z:LP-DIR-T	g	520	u	8	273			pmagpy-4.2.4	2.14e-08	9.06e-10	1.96e-09	5.67e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T19	    5.3	349.0	-46.1 	0	0	0.00	0.00	19	  893.0	This study	hargrave 2018-08-17 12:12:46	LT-T-Z:LP-DIR-T	g	521	u	8	273			pmagpy-4.2.4	2.17e-08	7.86e-10	1.82e-09	5.49e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T20	    4.1	349.6	-46.9 	0	0	0.00	0.00	20	  903.0	This study	hargrave 2018-08-28 13:52:05	LT-T-Z:LP-DIR-T	g	522	u	8	273			pmagpy-4.2.4	2.20e-08	8.00e-10	1.40e-09	3.56e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T21	    3.7	346.3	-46.5 	0	0	0.00	0.00	21	  913.0	This study	hargrave 2018-09-10 12:23:44	LT-T-Z:LP-DIR-T	g	523	u	8	273			pmagpy-4.2.4	2.14e-08	8.47e-10	8.89e-10	6.54e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T22	    4.0	346.4	-46.7 	0	0	0.00	0.00	22	  918.0	This study	hargrave 2018-09-11 14:20:52	LT-T-Z:LP-DIR-T	g	524	u	8	273			pmagpy-4.2.4	2.12e-08	7.16e-10	1.22e-09	5.00e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T23	    4.6	345.1	-47.0 	0	0	0.00	0.00	23	  923.0	This study	hargrave 2018-09-12 14:20:03	LT-T-Z:LP-DIR-T	g	525	u	8	273			pmagpy-4.2.4	2.13e-08	8.02e-10	1.39e-09	7.07e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T24	    5.1	346.3	-47.1 	0	0	0.00	0.00	24	  928.0	This study	hargrave 2018-09-20 14:46:57	LT-T-Z:LP-DIR-T	g	526	u	8	273			pmagpy-4.2.4	2.14e-08	1.09e-09	1.39e-09	8.45e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T25	    4.9	345.1	-46.9 	0	0	0.00	0.00	25	  933.0	This study	hargrave 2018-09-21 12:10:00	LT-T-Z:LP-DIR-T	g	527	u	8	273			pmagpy-4.2.4	2.15e-08	1.12e-09	1.28e-09	7.66e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T26	    4.5	349.4	-48.2 	0	0	0.00	0.00	26	  938.0	This study	hargrave 2018-09-24 14:36:09	LT-T-Z:LP-DIR-T	g	528	u	8	273			pmagpy-4.2.4	2.13e-08	9.61e-10	1.29e-09	5.49e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T27	    4.3	347.6	-48.6 	0	0	0.00	0.00	27	  943.0	This study	hargrave 2018-09-25 12:06:51	LT-T-Z:LP-DIR-T	g	529	u	8	273			pmagpy-4.2.4	2.14e-08	9.70e-10	1.27e-09	4.75e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T28	    4.3	350.8	-49.7 	0	0	0.00	0.00	28	  945.0	This study	hargrave 2018-09-25 20:15:44	LT-T-Z:LP-DIR-T	g	530	u	8	273			pmagpy-4.2.4	2.12e-08	8.95e-10	1.28e-09	4.91e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T29	    4.9	348.5	-49.0 	0	0	0.00	0.00	29	  947.0	This study	hargrave 2018-09-26 16:55:50	LT-T-Z:LP-DIR-T	g	531	u	8	273			pmagpy-4.2.4	2.13e-08	8.29e-10	1.61e-09	3.43e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T30	    3.0	348.3	-49.1 	0	0	0.00	0.00	30	  949.0	This study	hargrave 2018-10-04 16:57:22	LT-T-Z:LP-DIR-T	g	532	u	8	273			pmagpy-4.2.4	2.06e-08	7.13e-10	7.39e-10	3.85e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T31	    3.6	348.9	-50.2 	0	0	0.00	0.00	31	  951.0	This study	hargrave 2018-10-05 14:01:21	LT-T-Z:LP-DIR-T	g	533	u	8	273			pmagpy-4.2.4	1.94e-08	7.62e-10	9.37e-10	3.21e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T32	    4.5	354.7	-51.6 	0	0	0.00	0.00	32	  953.0	This study	hargrave 2018-10-09 18:03:04	LT-T-Z:LP-DIR-T	g	534	u	8	273			pmagpy-4.2.4	1.64e-08	9.03e-10	8.30e-10	5.83e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T33	    4.4	344.8	-50.6 	0	0	0.00	0.00	33	  955.0	This study	hargrave 2018-10-11 16:10:15	LT-T-Z:LP-DIR-T	g	535	u	8	273			pmagpy-4.2.4	1.24e-08	6.74e-10	6.45e-10	4.41e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T34	    4.7	008.6	-51.7 	0	0	0.00	0.00	34	  957.0	This study	hargrave 2018-10-12 14:36:23	LT-T-Z:LP-DIR-T	g	536	u	8	273			pmagpy-4.2.4	6.09e-09	3.61e-10	3.06e-10	2.44e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T35	    5.5	344.1	-49.1 	0	0	0.00	0.00	35	  959.0	This study	hargrave 2018-10-19 14:03:21	LT-T-Z:LP-DIR-T	g	537	u	8	273			pmagpy-4.2.4	2.75e-09	1.07e-10	1.66e-10	2.57e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T36	   10.7	073.8	-30.1 	0	0	0.00	0.00	36	  961.0	This study	hargrave 2018-10-20 13:29:40	LT-T-Z:LP-DIR-T	g	538	u	8	273			pmagpy-4.2.4	1.65e-09	6.69e-11	5.39e-11	3.45e-10
TR038-Na:LP-DIR-T	TR038-Na	TR038-Na:LP-DIR-T37	    4.2	073.7	-46.6 	0	0	0.00	0.00	37	  961.0	This study	hargrave 2018-10-20 14:23:21	LT-T-Z:LP-DIR-T	g	539	u	8	273			pmagpy-4.2.4	2.04e-09	8.67e-11	8.29e-11	1.09e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T0	    4.4	052.5	 80.2 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 18:34:26	LT-NO:LP-DIR-T	g	540	u	8	273			pmagpy-4.2.4	1.18e-08	7.54e-10	5.11e-10	1.97e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T1	    4.0	043.6	 76.4 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 16:51:23	LT-T-Z:LP-DIR-T	g	541	u	8	273			pmagpy-4.2.4	1.08e-08	5.70e-10	4.83e-10	3.05e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T2	    4.6	039.5	 73.9 	0	0	0.00	0.00	2	  473.0	This study	hargrave 2018-05-15 17:08:18	LT-T-Z:LP-DIR-T	g	542	u	8	273			pmagpy-4.2.4	9.95e-09	6.08e-10	5.01e-10	3.53e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T3	    4.5	037.6	 72.0 	0	0	0.00	0.00	3	  573.0	This study	hargrave 2018-05-16 14:23:22	LT-T-Z:LP-DIR-T	g	543	u	8	273			pmagpy-4.2.4	9.34e-09	5.42e-10	4.92e-10	3.33e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T4	    4.5	038.1	 71.9 	0	0	0.00	0.00	4	  623.0	This study	hargrave 2018-05-17 16:01:25	LT-T-Z:LP-DIR-T	g	544	u	8	273			pmagpy-4.2.4	8.95e-09	5.08e-10	4.95e-10	3.12e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T5	    4.4	039.0	 70.1 	0	0	0.00	0.00	5	  673.0	This study	hargrave 2018-05-18 14:21:48	LT-T-Z:LP-DIR-T	g	545	u	8	273			pmagpy-4.2.4	8.47e-09	5.30e-10	3.72e-10	1.41e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T6	    4.5	038.2	 69.7 	0	0	0.00	0.00	6	  723.0	This study	hargrave 2018-05-21 11:21:54	LT-T-Z:LP-DIR-T	g	546	u	8	273			pmagpy-4.2.4	7.88e-09	4.91e-10	3.69e-10	1.30e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T7	    3.9	037.9	 67.6 	0	0	0.00	0.00	7	  748.0	This study	hargrave 2018-07-30 17:23:11	LT-T-Z:LP-DIR-T	g	547	u	8	273			pmagpy-4.2.4	7.56e-09	3.83e-10	3.44e-10	8.97e-11
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T8	    4.7	037.0	 65.9 	0	0	0.00	0.00	8	  773.0	This study	hargrave 2018-07-31 13:47:40	LT-T-Z:LP-DIR-T	g	548	u	8	273			pmagpy-4.2.4	6.91e-09	3.88e-10	4.66e-10	3.03e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T9	    4.4	039.4	 64.4 	0	0	0.00	0.00	9	  798.0	This study	hargrave 2018-08-01 11:50:30	LT-T-Z:LP-DIR-T	g	549	u	8	273			pmagpy-4.2.4	6.89e-09	3.38e-10	4.45e-10	2.38e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T10	    1.8	038.1	 61.9 	0	0	0.00	0.00	10	  823.0	This study	hargrave 2018-08-01 18:45:34	LT-T-Z:LP-DIR-T	g	550	u	8	273			pmagpy-4.2.4	6.21e-09	1.82e-10	1.07e-10	1.69e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T11	    3.3	038.2	 62.4 	0	0	0.00	0.00	11	  823.0	This study	hargrave 2018-08-01 20:09:13	LT-T-Z:LP-DIR-T	g	551	u	8	273			pmagpy-4.2.4	6.51e-09	2.74e-10	2.94e-10	2.36e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T12	    3.6	038.4	 62.3 	0	0	0.00	0.00	12	  828.0	This study	hargrave 2018-08-03 12:07:05	LT-T-Z:LP-DIR-T	g	552	u	8	273			pmagpy-4.2.4	6.44e-09	2.78e-10	3.08e-10	3.41e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T13	    2.5	037.4	 61.9 	0	0	0.00	0.00	13	  833.0	This study	hargrave 2018-08-03 19:04:10	LT-T-Z:LP-DIR-T	g	553	u	8	273			pmagpy-4.2.4	6.15e-09	1.82e-10	1.23e-10	2.29e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T14	    2.6	036.9	 62.2 	0	0	0.00	0.00	14	  838.0	This study	hargrave 2018-08-13 17:20:32	LT-T-Z:LP-DIR-T	g	554	u	8	273			pmagpy-4.2.4	6.10e-09	1.71e-10	1.44e-10	2.54e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T15	    2.8	035.7	 62.1 	0	0	0.00	0.00	15	  843.0	This study	hargrave 2018-08-14 14:14:25	LT-T-Z:LP-DIR-T	g	555	u	8	273			pmagpy-4.2.4	5.99e-09	1.87e-10	1.65e-10	2.37e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T16	    2.5	036.8	 60.7 	0	0	0.00	0.00	16	  848.0	This study	hargrave 2018-08-15 10:38:33	LT-T-Z:LP-DIR-T	g	556	u	8	273			pmagpy-4.2.4	6.05e-09	1.59e-10	1.28e-10	2.26e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T17	    2.9	035.7	 61.3 	0	0	0.00	0.00	17	  853.0	This study	hargrave 2018-08-15 17:43:00	LT-T-Z:LP-DIR-T	g	557	u	8	273			pmagpy-4.2.4	5.97e-09	1.83e-10	1.69e-10	2.55e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T18	    3.0	038.7	 59.9 	0	0	0.00	0.00	18	  873.0	This study	hargrave 2018-08-16 13:59:43	LT-T-Z:LP-DIR-T	g	558	u	8	273			pmagpy-4.2.4	5.81e-09	1.84e-10	1.78e-10	2.45e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T19	    2.9	034.8	 58.3 	0	0	0.00	0.00	19	  893.0	This study	hargrave 2018-08-17 12:14:14	LT-T-Z:LP-DIR-T	g	559	u	8	273			pmagpy-4.2.4	5.71e-09	1.62e-10	1.70e-10	2.52e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T20	    2.5	032.6	 56.9 	0	0	0.00	0.00	20	  903.0	This study	hargrave 2018-08-28 13:53:34	LT-T-Z:LP-DIR-T	g	560	u	8	273			pmagpy-4.2.4	5.78e-09	1.66e-10	1.85e-10	1.83e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T21	    2.6	032.9	 54.3 	0	0	0.00	0.00	21	  913.0	This study	hargrave 2018-09-10 12:25:13	LT-T-Z:LP-DIR-T	g	561	u	8	273			pmagpy-4.2.4	5.55e-09	1.89e-10	1.38e-10	1.61e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T22	    2.6	036.1	 52.8 	0	0	0.00	0.00	22	  918.0	This study	hargrave 2018-09-11 14:22:20	LT-T-Z:LP-DIR-T	g	562	u	8	273			pmagpy-4.2.4	5.34e-09	1.63e-10	1.67e-10	1.96e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T23	    2.8	035.5	 53.4 	0	0	0.00	0.00	23	  923.0	This study	hargrave 2018-09-12 14:21:26	LT-T-Z:LP-DIR-T	g	563	u	8	273			pmagpy-4.2.4	5.17e-09	1.69e-10	1.76e-10	1.91e-10
TR038-Pa:LP-DIR-T	TR038-Pa	TR038-Pa:LP-DIR-T24	    3.0	037.8	 50.8 	0	0	0.00	0.00	24	  928.0	This study	hargrave 2018-09-20 14:48:20	LT-T-Z:LP-DIR-T	g	564	u	8	273			pmagpy-4.2.4	5.05e-09	2.45e-10	1.30e-10	1.61e-10
