tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
None	This study	Luoman3	TR040-E	TR040	TR040-Ea	TR040-Ea:LP-DIR-T	hargrave 2018-10-20 10:58:20	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ea:LP-DIR-T38	68.8	98.3	None	b	-43.1	1.18e-09	38.0	8.0	2.24e-10	1.38e-10	2.55e-09	u	273.0	150.0	0.0	0.0	0.0	0.0	961.0
None	This study	Luoman3	TR040-E	TR040	TR040-Ea	TR040-Ea:LP-DIR-T	hargrave 2018-10-20 17:13:33	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ea:LP-DIR-T39	35.8	339.8	None	b	81.3	1.3e-08	39.0	8.0	1.32e-09	9.120000000000001e-10	1.33e-08	u	273.0	151.0	0.0	0.0	0.0	0.0	963.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-05-11 15:13:07	LT-NO:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T0	1.9	302.6	None	g	10.7	3.1e-08	0.0	8.0	6.78e-10	5.05e-10	7.610000000000001e-10	u	273.0	152.0	0.0	0.0	0.0	0.0	273.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-05-14 13:56:07	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T1	2.4	300.7	None	g	8.4	3.04e-08	1.0	8.0	9.959999999999999e-10	8.029999999999999e-10	5.01e-10	u	273.0	153.0	0.0	0.0	0.0	0.0	373.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-05-15 11:53:23	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T2	3.5	300.4	None	g	7.7	3.02e-08	2.0	8.0	1.54e-09	1.11e-09	5.59e-10	u	273.0	154.0	0.0	0.0	0.0	0.0	473.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-05-16 10:28:16	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T3	1.9	301.3	None	g	7.0	3.02e-08	3.0	8.0	7.14e-10	6.74e-10	5.29e-10	u	273.0	155.0	0.0	0.0	0.0	0.0	573.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-05-16 18:15:35	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T4	2.7	301.3	None	g	6.6	3e-08	4.0	8.0	1.0300000000000002e-09	9.58e-10	5.269999999999999e-10	u	273.0	156.0	0.0	0.0	0.0	0.0	623.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-05-18 11:20:21	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T5	2.3	301.7	None	g	6.4	3e-08	5.0	8.0	9.6e-10	8.28e-10	5.510000000000001e-10	u	273.0	157.0	0.0	0.0	0.0	0.0	673.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-05-18 17:38:47	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T6	2.0	301.8	None	g	6.1	3e-08	6.0	8.0	7.56e-10	7.860000000000001e-10	5.66e-10	u	273.0	158.0	0.0	0.0	0.0	0.0	723.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-05-21 15:49:54	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T7	2.0	302.3	None	g	5.9	2.98e-08	7.0	8.0	7.34e-10	7.530000000000001e-10	5e-10	u	273.0	159.0	0.0	0.0	0.0	0.0	748.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-07-31 10:36:47	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T8	2.6	301.0	None	g	6.0	2.98e-08	8.0	8.0	1.07e-09	8.46e-10	5.08e-10	u	273.0	160.0	0.0	0.0	0.0	0.0	773.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-07-31 17:19:23	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T9	1.3	299.3	None	g	5.2	2.98e-08	9.0	8.0	5.26e-10	6.3e-10	3.4500000000000005e-10	u	273.0	161.0	0.0	0.0	0.0	0.0	798.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-08-01 15:22:48	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T10	1.9	299.7	None	g	5.0	2.93e-08	10.0	8.0	8.48e-10	7.8e-10	3.09e-10	u	273.0	162.0	0.0	0.0	0.0	0.0	823.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-08-02 12:32:32	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T11	1.9	299.7	None	g	5.2	2.9500000000000006e-08	11.0	8.0	7.290000000000001e-10	6.819999999999999e-10	4.15e-10	u	273.0	163.0	0.0	0.0	0.0	0.0	828.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-08-03 15:42:35	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T12	1.3	300.6	None	g	5.0	2.9100000000000002e-08	12.0	8.0	5.15e-10	6.24e-10	3.52e-10	u	273.0	164.0	0.0	0.0	0.0	0.0	833.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-08-13 14:01:01	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T13	1.8	301.5	None	g	4.5	2.8999999999999998e-08	13.0	8.0	6.410000000000001e-10	8.06e-10	4.3900000000000003e-10	u	273.0	165.0	0.0	0.0	0.0	0.0	838.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-08-14 10:50:13	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T14	1.7	303.4	None	g	4.4	2.88e-08	14.0	8.0	7.89e-10	5.19e-10	3.34e-10	u	273.0	166.0	0.0	0.0	0.0	0.0	843.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-08-14 17:37:47	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T15	1.4	301.2	None	g	4.0	2.88e-08	15.0	8.0	6.64e-10	6.97e-10	3.51e-10	u	273.0	167.0	0.0	0.0	0.0	0.0	848.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-08-15 14:16:01	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T16	1.1	301.8	None	g	3.9	2.88e-08	16.0	8.0	3.6600000000000003e-10	5.99e-10	3.3799999999999997e-10	u	273.0	168.0	0.0	0.0	0.0	0.0	853.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-08-16 10:41:04	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T17	1.1	301.0	None	g	3.6	2.84e-08	17.0	8.0	3.39e-10	6.24e-10	3.31e-10	u	273.0	169.0	0.0	0.0	0.0	0.0	873.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-08-16 17:34:05	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T18	1.1	301.8	None	g	2.7	2.7900000000000002e-08	18.0	8.0	3.87e-10	5.08e-10	3.4700000000000004e-10	u	273.0	170.0	0.0	0.0	0.0	0.0	893.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-08-17 15:42:11	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T19	1.3	299.5	None	g	2.2	2.75e-08	19.0	8.0	5.1e-10	5.34e-10	3.12e-10	u	273.0	171.0	0.0	0.0	0.0	0.0	903.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-08-28 17:16:35	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T20	2.4	299.4	None	g	1.7	2.75e-08	20.0	8.0	8.47e-10	7.75e-10	4.33e-10	u	273.0	172.0	0.0	0.0	0.0	0.0	913.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-09-10 16:09:00	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T21	7.9	300.4	None	g	11.3	2.7e-08	21.0	8.0	5.11e-10	7.72e-10	3.7200000000000004e-09	u	273.0	173.0	0.0	0.0	0.0	0.0	918.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-09-11 18:00:07	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T22	12.6	299.3	None	g	16.5	2.8e-08	22.0	8.0	6.700000000000001e-10	8.72e-10	6.38e-09	u	273.0	174.0	0.0	0.0	0.0	0.0	923.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-09-12 10:14:12	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T23	7.9	299.2	None	b	-7.7	2.75e-08	23.0	8.0	4.21e-10	8.790000000000002e-10	3.84e-09	u	273.0	175.0	0.0	0.0	0.0	0.0	923.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-09-12 18:29:44	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T24	3.6	300.5	None	g	3.4	2.61e-08	24.0	8.0	4.29e-10	6.97e-10	1.55e-09	u	273.0	176.0	0.0	0.0	0.0	0.0	928.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-09-20 17:57:52	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T25	1.4	296.7	None	g	3.9	2.6800000000000002e-08	25.0	8.0	2.85e-10	6.439999999999999e-10	5.72e-10	u	273.0	177.0	0.0	0.0	0.0	0.0	933.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-09-21 16:36:07	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T26	1.5	297.6	None	g	3.8	2.57e-08	26.0	8.0	3.2000000000000003e-10	6.569999999999999e-10	4.93e-10	u	273.0	178.0	0.0	0.0	0.0	0.0	938.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-09-24 17:49:06	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T27	1.8	298.6	None	g	1.1	2.58e-08	27.0	8.0	5.06e-10	5.21e-10	6.1e-10	u	273.0	179.0	0.0	0.0	0.0	0.0	943.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-09-25 16:15:35	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T28	1.8	300.1	None	g	0.9	2.44e-08	28.0	8.0	3.8399999999999997e-10	5.38e-10	5.62e-10	u	273.0	180.0	0.0	0.0	0.0	0.0	945.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-09-26 12:35:13	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T29	1.9	299.7	None	g	1.3	2.5e-08	29.0	8.0	4.1799999999999995e-10	5.19e-10	6.08e-10	u	273.0	181.0	0.0	0.0	0.0	0.0	947.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-10-04 12:31:16	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T30	1.6	299.4	None	g	0.7	2.3100000000000002e-08	30.0	8.0	4.5e-10	5.07e-10	3.36e-10	u	273.0	182.0	0.0	0.0	0.0	0.0	949.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-10-05 10:14:01	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T31	2.0	298.9	None	g	0.0	2.08e-08	31.0	8.0	4.4699999999999996e-10	5.41e-10	4.5400000000000003e-10	u	273.0	183.0	0.0	0.0	0.0	0.0	951.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-10-09 12:31:14	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T32	2.3	300.1	None	g	1.2	1.58e-08	32.0	8.0	2.2800000000000001e-10	7.67e-10	4.49e-10	u	273.0	184.0	0.0	0.0	0.0	0.0	953.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-10-11 12:18:32	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T33	2.4	293.0	None	g	-2.2	1.1100000000000002e-08	33.0	8.0	2.52e-10	2.03e-10	4.0099999999999996e-10	u	273.0	185.0	0.0	0.0	0.0	0.0	955.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-10-12 10:26:26	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T34	2.7	297.9	None	g	-9.2	2.99e-09	34.0	8.0	8.43e-11	2.36e-10	1.1599999999999999e-10	u	273.0	186.0	0.0	0.0	0.0	0.0	957.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-10-12 18:38:21	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T35	3.5	287.7	None	g	6.4	2.57e-09	35.0	8.0	7.71e-11	2.68e-10	1.0200000000000001e-10	u	273.0	187.0	0.0	0.0	0.0	0.0	959.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-10-19 18:01:38	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T36	17.6	129.7	None	g	24.3	5.68e-10	36.0	8.0	4.0400000000000004e-11	2.55e-10	9.49e-11	u	273.0	188.0	0.0	0.0	0.0	0.0	961.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-10-20 11:01:15	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T37	25.1	138.7	None	b	65.7	7.610000000000001e-10	37.0	8.0	5.1999999999999995e-11	2.24e-10	5.7e-10	u	273.0	189.0	0.0	0.0	0.0	0.0	961.0
None	This study	Luoman3	TR040-F	TR040	TR040-Fa	TR040-Fa:LP-DIR-T	hargrave 2018-10-20 17:15:01	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Fa:LP-DIR-T38	13.9	272.2	None	b	22.0	1.45e-09	38.0	8.0	3.3e-11	2.4899999999999997e-10	2.81e-10	u	273.0	190.0	0.0	0.0	0.0	0.0	963.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-05-11 15:16:35	LT-NO:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T0	3.4	155.6	None	g	59.9	5.19e-08	0.0	8.0	2.57e-09	1.5299999999999999e-09	1.2800000000000001e-09	u	273.0	191.0	0.0	0.0	0.0	0.0	273.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-05-14 13:59:39	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T1	2.7	155.8	None	g	59.2	5.0499999999999996e-08	1.0	8.0	1.9e-09	1.25e-09	8.51e-10	u	273.0	192.0	0.0	0.0	0.0	0.0	373.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-05-15 11:57:42	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T2	3.2	157.3	None	g	59.0	4.9699999999999995e-08	2.0	8.0	2e-09	1.8100000000000002e-09	8.62e-10	u	273.0	193.0	0.0	0.0	0.0	0.0	473.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-05-16 10:31:49	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T3	2.6	157.1	None	g	59.2	4.9e-08	3.0	8.0	1.7000000000000001e-09	1.31e-09	7.8e-10	u	273.0	194.0	0.0	0.0	0.0	0.0	573.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-05-16 18:19:01	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T4	2.5	157.2	None	g	59.4	4.87e-08	4.0	8.0	1.71e-09	1.1699999999999999e-09	9.130000000000001e-10	u	273.0	195.0	0.0	0.0	0.0	0.0	623.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-05-18 11:23:49	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T5	2.5	158.5	None	g	58.8	4.8399999999999997e-08	5.0	8.0	1.59e-09	1.36e-09	6.819999999999999e-10	u	273.0	196.0	0.0	0.0	0.0	0.0	673.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-05-18 17:42:16	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T6	1.9	156.2	None	g	58.6	4.7800000000000005e-08	6.0	8.0	1.23e-09	9.86e-10	6.91e-10	u	273.0	197.0	0.0	0.0	0.0	0.0	723.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-05-21 15:53:25	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T7	2.2	157.0	None	g	58.3	4.7300000000000007e-08	7.0	8.0	1.46e-09	1.06e-09	6.84e-10	u	273.0	198.0	0.0	0.0	0.0	0.0	748.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-07-31 10:40:35	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T8	1.6	157.7	None	g	58.7	4.71e-08	8.0	8.0	6.75e-10	9.45e-10	6.92e-10	u	273.0	199.0	0.0	0.0	0.0	0.0	773.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-07-31 17:22:17	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T9	1.9	157.5	None	g	57.7	4.5999999999999995e-08	9.0	8.0	6.85e-10	1.32e-09	4.38e-10	u	273.0	200.0	0.0	0.0	0.0	0.0	798.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-08-01 15:25:42	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T10	1.6	156.8	None	g	57.5	4.53e-08	10.0	8.0	6.35e-10	1.06e-09	5.02e-10	u	273.0	201.0	0.0	0.0	0.0	0.0	823.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-08-02 12:35:23	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T11	1.6	156.6	None	g	57.3	4.4900000000000005e-08	11.0	8.0	8.14e-10	8.33e-10	5.400000000000001e-10	u	273.0	202.0	0.0	0.0	0.0	0.0	828.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-08-03 15:45:25	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T12	2.1	156.5	None	g	57.8	4.42e-08	12.0	8.0	8.160000000000001e-10	1.3900000000000002e-09	4.85e-10	u	273.0	203.0	0.0	0.0	0.0	0.0	833.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-08-13 14:04:40	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T13	2.2	158.2	None	g	57.6	4.38e-08	13.0	8.0	9.91e-10	1.18e-09	7.320000000000001e-10	u	273.0	204.0	0.0	0.0	0.0	0.0	838.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-08-14 10:53:56	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T14	1.6	157.2	None	g	57.9	4.37e-08	14.0	8.0	4.52e-10	1.14e-09	5.09e-10	u	273.0	205.0	0.0	0.0	0.0	0.0	843.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-08-14 17:40:38	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T15	1.6	158.7	None	g	57.9	4.3300000000000004e-08	15.0	8.0	4.79e-10	1.09e-09	3.9300000000000004e-10	u	273.0	206.0	0.0	0.0	0.0	0.0	848.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-08-15 14:18:56	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T16	1.9	156.2	None	g	58.3	4.3e-08	16.0	8.0	6.79e-10	1.24e-09	3.08e-10	u	273.0	207.0	0.0	0.0	0.0	0.0	853.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-08-16 10:43:54	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T17	1.6	154.7	None	g	57.9	4.26e-08	17.0	8.0	5.7e-10	9.279999999999999e-10	4.82e-10	u	273.0	208.0	0.0	0.0	0.0	0.0	873.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-08-16 17:36:55	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T18	2.1	155.9	None	g	57.7	4.1399999999999994e-08	18.0	8.0	5.76e-10	1.4300000000000002e-09	4.29e-10	u	273.0	209.0	0.0	0.0	0.0	0.0	893.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-08-17 15:45:00	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T19	2.7	153.6	None	g	57.9	4.1100000000000004e-08	19.0	8.0	9.21e-10	1.6800000000000004e-09	4.979999999999999e-10	u	273.0	210.0	0.0	0.0	0.0	0.0	903.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-08-28 17:19:28	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T20	2.8	154.3	None	g	57.8	4.08e-08	20.0	8.0	1e-09	1.6800000000000004e-09	5.5e-10	u	273.0	211.0	0.0	0.0	0.0	0.0	913.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-09-10 16:11:47	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T21	3.4	150.9	None	g	54.0	3.98e-08	21.0	8.0	6.990000000000001e-10	1.4199999999999999e-09	2.7800000000000003e-09	u	273.0	212.0	0.0	0.0	0.0	0.0	918.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-09-11 18:03:43	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T22	2.7	151.7	None	g	55.6	3.94e-08	22.0	8.0	9.37e-10	1.7199999999999999e-09	6.34e-10	u	273.0	213.0	0.0	0.0	0.0	0.0	923.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-09-12 18:32:24	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T23	2.3	151.2	None	g	55.8	3.94e-08	23.0	8.0	7.6e-10	1.57e-09	6.469999999999999e-10	u	273.0	214.0	0.0	0.0	0.0	0.0	928.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-09-20 18:01:51	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T24	3.2	152.5	None	g	56.5	3.98e-08	24.0	8.0	1.24e-09	1.8600000000000002e-09	9.44e-10	u	273.0	215.0	0.0	0.0	0.0	0.0	933.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-09-21 16:41:15	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T25	2.8	152.0	None	g	56.4	3.95e-08	25.0	8.0	1.26e-09	1.55e-09	9.39e-10	u	273.0	216.0	0.0	0.0	0.0	0.0	938.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-09-24 17:51:47	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T26	2.3	154.8	None	g	55.7	3.73e-08	26.0	8.0	6.85e-10	1.35e-09	3.48e-10	u	273.0	217.0	0.0	0.0	0.0	0.0	943.0
None	This study	Luoman3	TR040-G	TR040	TR040-Ga	TR040-Ga:LP-DIR-T	hargrave 2018-09-25 16:18:26	LT-T-Z:LP-DIR-T	pmagpy-4.2.4	TR040-Ga:LP-DIR-T27	1.9	153.7	None	g	55.6	3.69e-08	27.0	8.0	6.3e-10	1.15e-09	3.23e-10	u	273.0	218.0	0.0	0.0	0.0	0.0	945.0
