tab	measurements
experiment	specimen	measurement	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T5	    1.6	196.2	-02.6 	0	0	0.00	0.00	5	  673.0	This study	hargrave 2018-05-18 10:55:29	LT-T-Z:LP-DIR-T	g	165	u	8	273			pmagpy-4.2.4	3.24e-08	5.32e-10	6.33e-10	6.48e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T6	    1.4	196.2	-03.5 	0	0	0.00	0.00	6	  723.0	This study	hargrave 2018-05-18 17:14:07	LT-T-Z:LP-DIR-T	g	166	u	8	273			pmagpy-4.2.4	3.20e-08	5.11e-10	4.99e-10	6.44e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T7	    1.9	196.2	-03.4 	0	0	0.00	0.00	7	  748.0	This study	hargrave 2018-05-21 15:25:05	LT-T-Z:LP-DIR-T	g	167	u	8	273			pmagpy-4.2.4	3.18e-08	4.42e-10	7.66e-10	6.77e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T8	    1.5	196.1	-04.2 	0	0	0.00	0.00	8	  773.0	This study	hargrave 2018-07-31 10:10:46	LT-T-Z:LP-DIR-T	g	168	u	8	273			pmagpy-4.2.4	3.15e-08	3.95e-10	6.63e-10	4.58e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T9	    1.2	196.0	-06.3 	0	0	0.00	0.00	9	  798.0	This study	hargrave 2018-07-31 16:52:42	LT-T-Z:LP-DIR-T	g	169	u	8	273			pmagpy-4.2.4	3.15e-08	3.14e-10	4.48e-10	4.75e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T10	    1.4	195.9	-05.2 	0	0	0.00	0.00	10	  823.0	This study	hargrave 2018-08-01 14:57:28	LT-T-Z:LP-DIR-T	g	170	u	8	273			pmagpy-4.2.4	3.11e-08	4.11e-10	5.34e-10	4.60e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T11	    1.9	197.1	-05.3 	0	0	0.00	0.00	11	  828.0	This study	hargrave 2018-08-02 12:06:04	LT-T-Z:LP-DIR-T	g	171	u	8	273			pmagpy-4.2.4	3.11e-08	4.60e-10	6.95e-10	6.82e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T12	    1.4	197.1	-06.1 	0	0	0.00	0.00	12	  833.0	This study	hargrave 2018-08-03 15:16:06	LT-T-Z:LP-DIR-T	g	172	u	8	273			pmagpy-4.2.4	3.09e-08	2.80e-10	4.14e-10	6.20e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T13	    1.4	198.2	-05.7 	0	0	0.00	0.00	13	  838.0	This study	hargrave 2018-08-13 13:33:55	LT-T-Z:LP-DIR-T	g	173	u	8	273			pmagpy-4.2.4	3.08e-08	4.61e-10	4.23e-10	5.62e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T14	    1.4	196.4	-06.1 	0	0	0.00	0.00	14	  843.0	This study	hargrave 2018-08-14 10:24:35	LT-T-Z:LP-DIR-T	g	174	u	8	273			pmagpy-4.2.4	3.08e-08	3.49e-10	6.32e-10	3.73e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T15	    1.5	197.9	-06.3 	0	0	0.00	0.00	15	  848.0	This study	hargrave 2018-08-14 17:12:12	LT-T-Z:LP-DIR-T	g	175	u	8	273			pmagpy-4.2.4	3.07e-08	3.29e-10	6.66e-10	3.80e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T16	    1.7	197.6	-06.8 	0	0	0.00	0.00	16	  853.0	This study	hargrave 2018-08-15 13:47:48	LT-T-Z:LP-DIR-T	g	176	u	8	273			pmagpy-4.2.4	3.06e-08	3.05e-10	8.03e-10	3.90e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T17	    1.3	198.1	-06.7 	0	0	0.00	0.00	17	  873.0	This study	hargrave 2018-08-16 10:14:40	LT-T-Z:LP-DIR-T	g	177	u	8	273			pmagpy-4.2.4	3.03e-08	4.83e-10	4.72e-10	3.53e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T18	    1.9	197.8	-08.3 	0	0	0.00	0.00	18	  893.0	This study	hargrave 2018-08-16 17:08:32	LT-T-Z:LP-DIR-T	g	178	u	8	273			pmagpy-4.2.4	2.98e-08	2.29e-10	8.97e-10	4.72e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T19	    1.9	198.0	-08.2 	0	0	0.00	0.00	19	  903.0	This study	hargrave 2018-08-17 15:16:50	LT-T-Z:LP-DIR-T	g	179	u	8	273			pmagpy-4.2.4	2.92e-08	2.97e-10	9.51e-10	4.48e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T20	    2.6	198.1	-09.0 	0	0	0.00	0.00	20	  913.0	This study	hargrave 2018-08-28 16:50:31	LT-T-Z:LP-DIR-T	g	180	u	8	273			pmagpy-4.2.4	2.90e-08	7.90e-10	1.10e-09	6.49e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T21	    5.1	197.7	-29.5 	0	0	0.00	0.00	21	  918.0	This study	hargrave 2018-09-10 15:43:41	LT-T-Z:LP-DIR-T	g	181	u	8	273			pmagpy-4.2.4	3.28e-08	8.51e-10	9.16e-10	3.07e-09
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T22	    2.5	203.6	-11.7 	0	0	0.00	0.00	22	  923.0	This study	hargrave 2018-09-11 17:34:55	LT-T-Z:LP-DIR-T	g	182	u	8	273			pmagpy-4.2.4	2.76e-08	9.09e-10	8.42e-10	1.03e-09
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T23	    9.4	197.4	-17.4 	0	0	0.00	0.00	23	  928.0	This study	hargrave 2018-09-12 18:05:41	LT-T-Z:LP-DIR-T	g	183	u	8	273			pmagpy-4.2.4	2.91e-08	8.15e-10	1.50e-09	4.99e-09
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T24	    3.1	192.9	-00.2 	0	0	0.00	0.00	24	  928.0	This study	hargrave 2018-09-20 10:50:30	LT-T-Z:LP-DIR-T	g	184	u	8	273			pmagpy-4.2.4	2.57e-08	8.08e-10	9.87e-10	9.87e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T25	    3.1	202.6	-07.3 	0	0	0.00	0.00	25	  933.0	This study	hargrave 2018-09-20 17:33:11	LT-T-Z:LP-DIR-T	g	185	u	8	273			pmagpy-4.2.4	2.78e-08	8.38e-10	1.23e-09	9.28e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T26	    3.4	194.5	-08.6 	0	0	0.00	0.00	26	  938.0	This study	hargrave 2018-09-21 16:12:32	LT-T-Z:LP-DIR-T	g	186	u	8	273			pmagpy-4.2.4	2.42e-08	7.48e-10	1.27e-09	8.23e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T27	    2.9	197.4	-11.5 	0	0	0.00	0.00	27	  943.0	This study	hargrave 2018-09-24 17:25:10	LT-T-Z:LP-DIR-T	g	187	u	8	273			pmagpy-4.2.4	2.78e-08	7.86e-10	1.25e-09	8.35e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T28	    1.9	201.1	-10.8 	0	0	0.00	0.00	28	  945.0	This study	hargrave 2018-09-25 15:49:58	LT-T-Z:LP-DIR-T	g	188	u	8	273			pmagpy-4.2.4	2.66e-08	7.75e-10	6.23e-10	7.45e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T29	    5.2	202.7	-08.5 	0	0	0.00	0.00	29	  947.0	This study	hargrave 2018-09-26 12:09:43	LT-T-Z:LP-DIR-T	g	189	u	8	273			pmagpy-4.2.4	2.66e-08	9.12e-10	2.29e-09	8.06e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T30	    5.5	198.4	-07.9 	0	0	0.00	0.00	30	  949.0	This study	hargrave 2018-10-04 12:05:29	LT-T-Z:LP-DIR-T	g	190	u	8	273			pmagpy-4.2.4	1.88e-08	8.10e-10	1.63e-09	7.86e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T31	    3.8	205.1	-10.9 	0	0	0.00	0.00	31	  951.0	This study	hargrave 2018-10-05 09:49:54	LT-T-Z:LP-DIR-T	g	191	u	8	273			pmagpy-4.2.4	2.36e-08	1.14e-09	1.19e-09	5.84e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T32	   14.5	190.2	-07.8 	0	0	0.00	0.00	32	  953.0	This study	hargrave 2018-10-09 12:03:59	LT-T-Z:LP-DIR-T	g	192	u	8	273			pmagpy-4.2.4	1.78e-08	8.54e-10	4.54e-09	5.39e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T33	    5.9	198.2	-06.8 	0	0	0.00	0.00	33	  953.0	This study	hargrave 2018-10-09 13:58:49	LT-T-Z:LP-DIR-T	g	193	u	8	273			pmagpy-4.2.4	1.77e-08	4.32e-10	1.48e-09	1.08e-09
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T34	    5.1	219.5	-17.5 	0	0	0.00	0.00	34	  955.0	This study	hargrave 2018-10-11 11:53:57	LT-T-Z:LP-DIR-T	g	194	u	8	273			pmagpy-4.2.4	1.60e-08	5.65e-10	1.30e-09	5.82e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T35	    5.9	101.0	 04.0 	0	0	0.00	0.00	35	  957.0	This study	hargrave 2018-10-12 10:01:03	LT-T-Z:LP-DIR-T	g	195	u	8	273			pmagpy-4.2.4	4.18e-09	5.48e-10	1.49e-09	3.44e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T36	    8.3	249.8	-23.1 	0	0	0.00	0.00	36	  959.0	This study	hargrave 2018-10-12 18:13:52	LT-T-Z:LP-DIR-T	g	196	u	8	273			pmagpy-4.2.4	5.81e-09	2.73e-10	1.54e-09	4.27e-10
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T37	   18.6	250.6	-68.9 	0	0	0.00	0.00	37	  959.0	This study	hargrave 2018-10-19 10:35:03	LT-T-Z:LP-DIR-T	g	197	u	8	273			pmagpy-4.2.4	2.84e-08	2.21e-09	2.05e-09	2.05e-08
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T38	   27.3	325.1	 79.9 	0	0	0.00	0.00	38	  959.0	This study	hargrave 2018-10-19 11:28:38	LT-T-Z:LP-DIR-T	g	198	u	8	273			pmagpy-4.2.4	5.10e-08	7.53e-09	3.90e-09	4.83e-08
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T39	   25.8	128.3	 11.9 	0	0	0.00	0.00	39	  961.0	This study	hargrave 2018-10-19 17:39:18	LT-T-Z:LP-DIR-T	g	199	u	8	273			pmagpy-4.2.4	4.91e-09	1.80e-10	1.47e-09	2.32e-09
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T40	   63.5	119.4	 33.1 	0	0	0.00	0.00	40	  961.0	This study	hargrave 2018-10-20 10:42:56	LT-T-Z:LP-DIR-T	g	200	u	8	273			pmagpy-4.2.4	2.16e-09	9.62e-10	1.70e-09	1.32e-09
TR032-Fa:LP-DIR-T	TR032-Fa	TR032-Fa:LP-DIR-T41	   53.2	339.4	 80.3 	0	0	0.00	0.00	41	  963.0	This study	hargrave 2018-10-20 16:46:14	LT-T-Z:LP-DIR-T	g	201	u	8	273			pmagpy-4.2.4	2.87e-12	2.94e-12	2.46e-12	3.07e-12
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T0	    3.2	021.5	 10.1 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 14:49:45	LT-NO:LP-DIR-T	g	202	u	8	273			pmagpy-4.2.4	2.09e-08	6.26e-10	9.69e-10	3.76e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T1	    1.4	020.4	 08.2 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 13:33:33	LT-T-Z:LP-DIR-T	g	203	u	8	273			pmagpy-4.2.4	2.06e-08	6.08e-10	4.11e-10	2.34e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T2	    1.6	019.3	 07.7 	0	0	0.00	0.00	2	  473.0	This study	hargrave 2018-05-15 11:29:55	LT-T-Z:LP-DIR-T	g	204	u	8	273			pmagpy-4.2.4	2.07e-08	5.32e-10	4.45e-10	2.61e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T3	    2.5	020.3	 07.3 	0	0	0.00	0.00	3	  573.0	This study	hargrave 2018-05-16 10:05:44	LT-T-Z:LP-DIR-T	g	205	u	8	273			pmagpy-4.2.4	2.08e-08	3.98e-10	8.59e-10	2.52e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T4	    2.7	019.8	 06.7 	0	0	0.00	0.00	4	  623.0	This study	hargrave 2018-05-16 17:52:27	LT-T-Z:LP-DIR-T	g	206	u	8	273			pmagpy-4.2.4	2.08e-08	6.57e-10	8.48e-10	2.76e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T5	    1.5	021.5	 06.0 	0	0	0.00	0.00	5	  673.0	This study	hargrave 2018-05-18 10:56:52	LT-T-Z:LP-DIR-T	g	207	u	8	273			pmagpy-4.2.4	2.08e-08	3.78e-10	4.09e-10	2.49e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T6	    2.2	022.0	 04.9 	0	0	0.00	0.00	6	  723.0	This study	hargrave 2018-05-18 17:15:28	LT-T-Z:LP-DIR-T	g	208	u	8	273			pmagpy-4.2.4	2.07e-08	6.22e-10	6.56e-10	2.87e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T7	    1.6	019.7	 05.0 	0	0	0.00	0.00	7	  748.0	This study	hargrave 2018-05-21 15:26:24	LT-T-Z:LP-DIR-T	g	209	u	8	273			pmagpy-4.2.4	2.06e-08	4.38e-10	4.52e-10	2.52e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T8	    2.2	021.3	 04.6 	0	0	0.00	0.00	8	  773.0	This study	hargrave 2018-07-31 10:12:11	LT-T-Z:LP-DIR-T	g	210	u	8	273			pmagpy-4.2.4	2.08e-08	6.42e-10	6.53e-10	3.81e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T9	    2.1	019.9	 02.9 	0	0	0.00	0.00	9	  798.0	This study	hargrave 2018-07-31 16:54:06	LT-T-Z:LP-DIR-T	g	211	u	8	273			pmagpy-4.2.4	2.06e-08	5.63e-10	6.14e-10	3.29e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T10	    2.3	020.7	 03.2 	0	0	0.00	0.00	10	  823.0	This study	hargrave 2018-08-01 14:58:51	LT-T-Z:LP-DIR-T	g	212	u	8	273			pmagpy-4.2.4	2.05e-08	5.55e-10	6.86e-10	3.58e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T11	    2.8	020.5	 02.8 	0	0	0.00	0.00	11	  828.0	This study	hargrave 2018-08-02 12:07:28	LT-T-Z:LP-DIR-T	g	213	u	8	273			pmagpy-4.2.4	2.06e-08	5.70e-10	8.39e-10	4.60e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T12	    1.9	020.5	 03.3 	0	0	0.00	0.00	12	  833.0	This study	hargrave 2018-08-03 15:17:31	LT-T-Z:LP-DIR-T	g	214	u	8	273			pmagpy-4.2.4	2.05e-08	6.19e-10	4.96e-10	4.29e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T13	    1.7	020.2	 03.5 	0	0	0.00	0.00	13	  838.0	This study	hargrave 2018-08-13 13:35:19	LT-T-Z:LP-DIR-T	g	215	u	8	273			pmagpy-4.2.4	2.04e-08	4.83e-10	4.50e-10	2.40e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T14	    2.3	020.7	 03.2 	0	0	0.00	0.00	14	  843.0	This study	hargrave 2018-08-14 10:26:03	LT-T-Z:LP-DIR-T	g	216	u	8	273			pmagpy-4.2.4	2.04e-08	4.69e-10	6.88e-10	3.74e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T15	    2.4	020.5	 03.3 	0	0	0.00	0.00	15	  848.0	This study	hargrave 2018-08-14 17:13:36	LT-T-Z:LP-DIR-T	g	217	u	8	273			pmagpy-4.2.4	2.04e-08	6.12e-10	7.23e-10	4.34e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T16	    1.8	022.4	 03.1 	0	0	0.00	0.00	16	  853.0	This study	hargrave 2018-08-15 13:49:12	LT-T-Z:LP-DIR-T	g	218	u	8	273			pmagpy-4.2.4	2.04e-08	5.46e-10	4.27e-10	4.40e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T17	    1.9	021.8	 02.6 	0	0	0.00	0.00	17	  873.0	This study	hargrave 2018-08-16 10:16:05	LT-T-Z:LP-DIR-T	g	219	u	8	273			pmagpy-4.2.4	2.03e-08	5.96e-10	4.80e-10	4.16e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T18	    2.1	021.8	 01.9 	0	0	0.00	0.00	18	  893.0	This study	hargrave 2018-08-16 17:10:00	LT-T-Z:LP-DIR-T	g	220	u	8	273			pmagpy-4.2.4	1.99e-08	4.67e-10	5.00e-10	4.23e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T19	    2.3	021.9	 01.7 	0	0	0.00	0.00	19	  903.0	This study	hargrave 2018-08-17 15:18:14	LT-T-Z:LP-DIR-T	g	221	u	8	273			pmagpy-4.2.4	1.98e-08	5.13e-10	5.43e-10	4.90e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T20	    2.9	020.0	 01.9 	0	0	0.00	0.00	20	  913.0	This study	hargrave 2018-08-28 16:52:03	LT-T-Z:LP-DIR-T	g	222	u	8	273			pmagpy-4.2.4	1.92e-08	4.99e-10	9.18e-10	2.95e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T21	    2.8	018.8	-10.6 	0	0	0.00	0.00	21	  918.0	This study	hargrave 2018-09-10 15:45:05	LT-T-Z:LP-DIR-T	g	223	u	8	273			pmagpy-4.2.4	1.90e-08	5.00e-10	7.32e-10	4.82e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T22	    4.3	016.9	-02.3 	0	0	0.00	0.00	22	  923.0	This study	hargrave 2018-09-11 17:36:18	LT-T-Z:LP-DIR-T	g	224	u	8	273			pmagpy-4.2.4	1.86e-08	3.57e-10	8.96e-10	1.08e-09
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T23	    6.3	025.4	 02.5 	0	0	0.00	0.00	23	  928.0	This study	hargrave 2018-09-12 18:07:01	LT-T-Z:LP-DIR-T	g	225	u	8	273			pmagpy-4.2.4	1.89e-08	5.18e-10	1.35e-09	1.60e-09
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T24	    3.3	022.6	-03.0 	0	0	0.00	0.00	24	  933.0	This study	hargrave 2018-09-20 17:34:31	LT-T-Z:LP-DIR-T	g	226	u	8	273			pmagpy-4.2.4	1.66e-08	3.64e-10	8.10e-10	4.80e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T25	    4.5	021.4	 01.6 	0	0	0.00	0.00	25	  938.0	This study	hargrave 2018-09-21 16:13:49	LT-T-Z:LP-DIR-T	g	227	u	8	273			pmagpy-4.2.4	2.09e-08	5.85e-09	9.31e-10	5.24e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T26	    7.0	022.7	-06.4 	0	0	0.00	0.00	26	  943.0	This study	hargrave 2018-09-24 17:26:30	LT-T-Z:LP-DIR-T	g	228	u	8	273			pmagpy-4.2.4	1.56e-08	8.35e-10	1.66e-09	6.76e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T27	    4.3	029.5	-02.4 	0	0	0.00	0.00	27	  945.0	This study	hargrave 2018-09-25 15:51:23	LT-T-Z:LP-DIR-T	g	229	u	8	273			pmagpy-4.2.4	1.76e-08	4.58e-10	1.07e-09	7.50e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T28	    4.8	014.4	-02.2 	0	0	0.00	0.00	28	  947.0	This study	hargrave 2018-09-26 12:11:14	LT-T-Z:LP-DIR-T	g	230	u	8	273			pmagpy-4.2.4	1.54e-08	4.06e-10	1.06e-09	7.11e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T29	    3.2	013.8	 03.3 	0	0	0.00	0.00	29	  949.0	This study	hargrave 2018-10-04 12:06:53	LT-T-Z:LP-DIR-T	g	231	u	8	273			pmagpy-4.2.4	1.97e-08	4.28e-10	9.82e-10	4.91e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T30	    6.9	015.5	-04.3 	0	0	0.00	0.00	30	  951.0	This study	hargrave 2018-10-05 09:51:18	LT-T-Z:LP-DIR-T	g	232	u	8	273			pmagpy-4.2.4	1.27e-08	9.58e-10	1.30e-09	4.04e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T31	   14.5	028.5	 05.2 	0	0	0.00	0.00	31	  953.0	This study	hargrave 2018-10-09 12:05:28	LT-T-Z:LP-DIR-T	g	233	u	8	273			pmagpy-4.2.4	1.32e-08	1.15e-09	3.28e-09	4.26e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T32	    5.5	020.7	 04.3 	0	0	0.00	0.00	32	  953.0	This study	hargrave 2018-10-09 14:00:13	LT-T-Z:LP-DIR-T	g	234	u	8	273			pmagpy-4.2.4	1.33e-08	4.56e-10	1.23e-09	5.06e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T33	   12.5	348.9	-15.4 	0	0	0.00	0.00	33	  955.0	This study	hargrave 2018-10-11 11:55:18	LT-T-Z:LP-DIR-T	g	235	u	8	273			pmagpy-4.2.4	6.69e-09	5.14e-10	1.50e-09	3.40e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T34	   16.7	339.4	-13.7 	0	0	0.00	0.00	34	  955.0	This study	hargrave 2018-10-11 13:05:58	LT-T-Z:LP-DIR-T	g	236	u	8	273			pmagpy-4.2.4	6.92e-09	6.69e-10	1.94e-09	3.33e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T35	   15.2	357.9	-00.2 	0	0	0.00	0.00	35	  955.0	This study	hargrave 2018-10-11 13:28:26	LT-T-Z:LP-DIR-T	g	237	u	8	273			pmagpy-4.2.4	7.08e-09	1.41e-10	8.72e-10	1.72e-09
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T36	   15.3	046.3	 07.8 	0	0	0.00	0.00	36	  957.0	This study	hargrave 2018-10-12 10:02:26	LT-T-Z:LP-DIR-T	g	238	u	8	273			pmagpy-4.2.4	7.42e-09	1.02e-09	1.82e-09	3.61e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T37	    9.1	043.2	 06.6 	0	0	0.00	0.00	37	  957.0	This study	hargrave 2018-10-12 11:23:02	LT-T-Z:LP-DIR-T	g	239	u	8	273			pmagpy-4.2.4	7.42e-09	3.68e-10	1.29e-09	2.50e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T38	    2.9	040.3	 06.3 	0	0	0.00	0.00	38	  957.0	This study	hargrave 2018-10-12 11:51:01	LT-T-Z:LP-DIR-T	g	240	u	8	273			pmagpy-4.2.4	7.54e-09	4.29e-10	3.04e-10	2.34e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T39	   27.0	278.4	-48.2 	0	0	0.00	0.00	39	  959.0	This study	hargrave 2018-10-12 18:15:16	LT-T-Z:LP-DIR-T	g	241	u	8	273			pmagpy-4.2.4	2.25e-09	2.79e-10	1.42e-09	2.31e-10
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T40	   82.3	284.4	-54.5 	0	0	0.00	0.00	40	  959.0	This study	hargrave 2018-10-19 10:36:10	LT-T-Z:LP-DIR-T	g	242	u	8	273			pmagpy-4.2.4	9.70e-09	1.57e-08	7.95e-09	6.20e-08
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T41	   60.7	302.0	 02.7 	0	0	0.00	0.00	41	  959.0	This study	hargrave 2018-10-19 11:29:46	LT-T-Z:LP-DIR-T	g	243	u	8	273			pmagpy-4.2.4	5.63e-09	2.04e-09	1.80e-09	9.82e-09
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T42	   12.7	058.4	 20.9 	0	0	0.00	0.00	42	  961.0	This study	hargrave 2018-10-19 17:40:25	LT-T-Z:LP-DIR-T	g	244	u	8	273			pmagpy-4.2.4	5.67e-09	1.90e-10	1.67e-09	1.27e-09
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T43	    8.2	078.7	-86.1 	0	0	0.00	0.00	43	  961.0	This study	hargrave 2018-10-20 10:44:05	LT-T-Z:LP-DIR-T	g	245	u	8	273			pmagpy-4.2.4	1.36e-08	1.57e-09	8.12e-10	5.51e-09
TR032-Ga:LP-DIR-T	TR032-Ga	TR032-Ga:LP-DIR-T44	   27.6	239.5	-18.0 	0	0	0.00	0.00	44	  963.0	This study	hargrave 2018-10-20 16:48:02	LT-T-Z:LP-DIR-T	g	246	u	8	273			pmagpy-4.2.4	4.01e-09	2.28e-09	1.73e-10	8.85e-11
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T0	    2.7	316.0	 20.4 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 14:51:03	LT-NO:LP-DIR-T	g	247	u	8	273			pmagpy-4.2.4	2.00e-08	6.57e-10	7.59e-10	3.05e-10
