tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
None	This study	Quick_River	TR020-C	TR020	TR020-Ca	TR020-Ca:LP-DIR-T	hargrave 2018-01-25 09:42:05	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ca:LP-DIR-T33	5.8	36.7	None	g	-32.8	2.57e-09	33	8	1.23e-10	1.25e-10	2.62e-10	u	273	125	0	0	0.0	0.0	953.0
None	This study	Quick_River	TR020-C	TR020	TR020-Ca	TR020-Ca:LP-DIR-T	hargrave 2018-01-27 16:48:43	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ca:LP-DIR-T34	14.7	328.5	None	g	5.2	9.73e-10	34	8	5.24e-11	1.33e-10	2.18e-10	u	273	126	0	0	0.0	0.0	955.0
None	This study	Quick_River	TR020-C	TR020	TR020-Ca	TR020-Ca:LP-DIR-T	hargrave 2018-01-31 11:25:46	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ca:LP-DIR-T35	18.2	344.3	None	b	0.0	9.99e-10	35	8	6.8e-11	1.49e-10	2.87e-10	u	273	127	0	0	0.0	0.0	955.0
None	This study	Quick_River	TR020-C	TR020	TR020-Ca	TR020-Ca:LP-DIR-T	hargrave 2018-01-31 13:05:02	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ca:LP-DIR-T36	18.7	338.2	None	b	3.3	1.0400000000000001e-09	36	8	9.13e-11	1.34e-10	3.19e-10	u	273	128	0	0	0.0	0.0	955.0
None	This study	Quick_River	TR020-C	TR020	TR020-Ca	TR020-Ca:LP-DIR-T	hargrave 2018-02-05 09:45:37	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ca:LP-DIR-T37	24.5	197.0	None	b	-12.4	7.52e-10	37	8	1.26e-10	1.95e-10	2.68e-10	u	273	129	0	0	0.0	0.0	957.0
None	This study	Quick_River	TR020-C	TR020	TR020-Ca	TR020-Ca:LP-DIR-T	hargrave 2018-02-05 13:46:28	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ca:LP-DIR-T38	24.1	184.7	None	g	-14.6	6.21e-10	38	8	1.0200000000000001e-10	9.07e-11	2.7000000000000005e-10	u	273	130	0	0	0.0	0.0	957.0
None	This study	Quick_River	TR020-C	TR020	TR020-Ca	TR020-Ca:LP-DIR-T	hargrave 2018-02-05 16:17:00	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ca:LP-DIR-T39	23.5	184.6	None	b	-14.5	6.31e-10	39	8	1.01e-10	9.629999999999999e-11	2.66e-10	u	273	131	0	0	0.0	0.0	957.0
None	This study	Quick_River	TR020-C	TR020	TR020-Ca	TR020-Ca:LP-DIR-T	hargrave 2018-02-07 11:49:21	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ca:LP-DIR-T40	20.0	92.5	None	b	-27.8	9.05e-10	40	8	1.0500000000000001e-10	1.73e-10	2.65e-10	u	273	132	0	0	0.0	0.0	959.0
None	This study	Quick_River	TR020-C	TR020	TR020-Ca	TR020-Ca:LP-DIR-T	hargrave 2018-02-07 15:19:05	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ca:LP-DIR-T41	21.0	83.4	None	b	-26.5	8.29e-10	41	8	9.97e-11	1.44e-10	2.72e-10	u	273	133	0	0	0.0	0.0	959.0
None	This study	Quick_River	TR020-C	TR020	TR020-Ca	TR020-Ca:LP-DIR-T	hargrave 2018-02-08 11:39:22	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ca:LP-DIR-T42	22.5	77.7	None	b	-26.0	8.43e-10	42	8	1.28e-10	1.44e-10	2.97e-10	u	273	134	0	0	0.0	0.0	959.0
None	This study	Quick_River	TR020-C	TR020	TR020-Ca	TR020-Ca:LP-DIR-T	hargrave 2018-02-14 12:25:27	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ca:LP-DIR-T43	28.8	180.7	None	b	-16.3	5.71e-10	43	8	8.959999999999999e-11	8.34e-11	3.09e-10	u	273	135	0	0	0.0	0.0	961.0
None	This study	Quick_River	TR020-C	TR020	TR020-Ca	TR020-Ca:LP-DIR-T	hargrave 2018-02-14 16:45:12	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ca:LP-DIR-T44	34.1	166.0	None	g	-16.2	5.07e-10	44	8	1.12e-10	8.95e-11	3.29e-10	u	273	136	0	0	0.0	0.0	961.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-13 14:58:56	LT-NO:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T1	1.8	16.0	None	g	-3.4	2.23e-08	1	8	3.5000000000000003e-10	5.85e-10	4.26e-10	u	273	137	0	0	0.0	0.0	273.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-15 13:58:35	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T2	1.7	18.4	None	b	-6.7	2.58e-08	2	8	3.9699999999999997e-10	5.43e-10	5.05e-10	u	273	138	0	0	0.0	0.0	373.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-15 15:55:18	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T3	1.7	18.2	None	g	-6.7	2.5899999999999997e-08	3	8	3.9100000000000005e-10	5.68e-10	4.979999999999999e-10	u	273	139	0	0	0.0	0.0	373.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-16 09:56:23	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T4	3.6	19.0	None	g	-8.0	2.7e-08	4	8	4.63e-10	1.6e-09	5.44e-10	u	273	140	0	0	0.0	0.0	473.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-16 18:31:57	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T5	1.8	20.8	None	g	-8.8	2.8199999999999998e-08	5	8	5.01e-10	6.42e-10	5.33e-10	u	273	141	0	0	0.0	0.0	573.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-17 15:36:04	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T6	1.7	20.2	None	g	-9.2	2.85e-08	6	8	4.58e-10	6.16e-10	5.44e-10	u	273	142	0	0	0.0	0.0	623.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-20 12:21:17	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T7	1.6	22.3	None	g	-9.5	2.9100000000000002e-08	7	8	3.6799999999999997e-10	6.279999999999999e-10	4.3900000000000003e-10	u	273	143	0	0	0.0	0.0	673.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-22 15:52:42	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T8	1.5	20.2	None	g	-10.2	2.8999999999999998e-08	8	8	3.3500000000000003e-10	6.87e-10	4.02e-10	u	273	144	0	0	0.0	0.0	723.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-23 15:54:49	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T9	1.5	21.2	None	g	-10.4	2.8999999999999998e-08	9	8	4.04e-10	6.21e-10	4.06e-10	u	273	145	0	0	0.0	0.0	748.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-24 14:05:20	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T10	1.6	21.5	None	g	-10.5	2.9100000000000002e-08	10	8	5.35e-10	6.59e-10	4.4499999999999996e-10	u	273	146	0	0	0.0	0.0	773.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-26 14:21:12	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T11	1.7	20.9	None	g	-10.5	2.93e-08	11	8	5.68e-10	7.26e-10	3.92e-10	u	273	147	0	0	0.0	0.0	798.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-27 11:09:38	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T12	2.9	24.5	None	g	-10.6	2.92e-08	12	8	7.42e-10	1.3300000000000002e-09	3.76e-10	u	273	148	0	0	0.0	0.0	823.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-28 13:40:53	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T13	1.4	21.5	None	g	-10.8	2.94e-08	13	8	4.14e-10	5.91e-10	3.73e-10	u	273	149	0	0	0.0	0.0	828.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-10-31 18:26:29	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T14	2.3	21.7	None	g	-10.6	2.8599999999999998e-08	14	8	5.14e-10	8.55e-10	6.759999999999999e-10	u	273	150	0	0	0.0	0.0	833.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-11-03 19:29:53	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T15	2.1	22.5	None	g	-10.2	2.8300000000000002e-08	15	8	3.92e-10	7.620000000000001e-10	6.68e-10	u	273	151	0	0	0.0	0.0	838.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-11-05 18:55:17	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T16	2.5	20.0	None	g	-10.1	2.8199999999999998e-08	16	8	4.7e-10	9.93e-10	7.399999999999999e-10	u	273	152	0	0	0.0	0.0	843.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-11-09 15:52:29	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T17	1.9	21.9	None	g	-10.3	2.84e-08	17	8	3.95e-10	6.950000000000001e-10	6.87e-10	u	273	153	0	0	0.0	0.0	848.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-11-14 11:24:58	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T18	2.5	22.1	None	g	-10.0	2.84e-08	18	8	2.7799999999999997e-10	8.820000000000002e-10	8.81e-10	u	273	154	0	0	0.0	0.0	853.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-11-14 20:31:11	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T19	2.2	21.3	None	g	-9.8	2.7900000000000002e-08	19	8	3.49e-10	7.76e-10	7.34e-10	u	273	155	0	0	0.0	0.0	873.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-11-17 19:42:14	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T20	3.5	21.9	None	g	-10.2	2.84e-08	20	8	6.16e-10	1.61e-09	4.34e-10	u	273	156	0	0	0.0	0.0	893.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-11-19 19:15:15	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T21	3.3	23.6	None	g	-9.6	2.85e-08	21	8	6.18e-10	1.54e-09	4.959999999999999e-10	u	273	157	0	0	0.0	0.0	903.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-11-21 18:19:54	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T22	2.1	21.7	None	g	-9.3	2.8e-08	22	8	4.61e-10	8.830000000000002e-10	5.37e-10	u	273	158	0	0	0.0	0.0	913.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-11-27 17:59:11	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T23	2.0	22.1	None	g	-9.3	2.73e-08	23	8	4.32e-10	7.16e-10	6.84e-10	u	273	159	0	0	0.0	0.0	918.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-11-28 16:20:17	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T24	2.6	17.2	None	g	-9.1	2.64e-08	24	8	4.2799999999999997e-10	9.97e-10	7.14e-10	u	273	160	0	0	0.0	0.0	923.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-12-11 13:21:54	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T25	3.1	24.5	None	g	-8.3	2.56e-08	25	8	3.6200000000000004e-10	1.16e-09	8.690000000000002e-10	u	273	161	0	0	0.0	0.0	928.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2017-12-12 13:01:07	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T26	2.6	18.3	None	g	-10.7	2.3799999999999998e-08	26	8	4.03e-10	7.71e-10	8.81e-10	u	273	162	0	0	0.0	0.0	933.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-08 12:36:12	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T27	2.7	22.4	None	g	-12.1	2.21e-08	27	8	5.55e-10	7.6e-10	6.02e-10	u	273	163	0	0	0.0	0.0	938.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-10 15:36:55	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T28	3.1	15.8	None	g	-11.8	1.94e-08	28	8	5.07e-10	6.360000000000001e-10	7.93e-10	u	273	164	0	0	0.0	0.0	943.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-11 14:43:21	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T29	2.9	35.2	None	g	-10.5	2.1e-08	29	8	4.61e-10	6.189999999999999e-10	8.160000000000001e-10	u	273	165	0	0	0.0	0.0	945.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-12 15:55:37	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T30	3.3	12.6	None	g	-13.9	1.55e-08	30	8	2.3099999999999998e-10	4.5e-10	8.28e-10	u	273	166	0	0	0.0	0.0	947.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-17 10:08:40	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T31	3.3	20.8	None	g	-19.2	1.33e-08	31	8	4.84e-10	4.29e-10	7.389999999999999e-10	u	273	167	0	0	0.0	0.0	949.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-22 13:01:22	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T32	9.5	6.2	None	g	-14.7	6.35e-09	32	8	2.24e-10	4.36e-10	9.94e-10	u	273	168	0	0	0.0	0.0	951.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-22 15:30:16	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T33	11.1	6.7	None	b	-13.4	6.54e-09	33	8	3.3e-10	3.77e-10	1.21e-09	u	273	169	0	0	0.0	0.0	951.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-22 18:13:56	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T34	10.1	6.1	None	b	-13.1	6.629999999999999e-09	34	8	2.71e-10	4e-10	1.11e-09	u	273	170	0	0	0.0	0.0	951.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-25 09:43:36	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T35	7.2	54.0	None	g	-18.3	8.97e-09	35	8	4.6e-10	5.609999999999999e-10	9.31e-10	u	273	171	0	0	0.0	0.0	953.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-26 11:45:26	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T36	8.0	48.5	None	b	-18.6	8.36e-09	36	8	3.13e-10	4.29e-10	1.13e-09	u	273	172	0	0	0.0	0.0	953.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-26 14:26:42	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T37	8.2	48.7	None	b	-17.0	8.53e-09	37	8	3.11e-10	4.59e-10	1.13e-09	u	273	173	0	0	0.0	0.0	953.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-27 16:50:13	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T38	12.0	322.6	None	g	-7.3	4.18e-09	38	8	2.96e-10	5.91e-10	7.79e-10	u	273	174	0	0	0.0	0.0	955.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-31 11:28:30	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T39	19.3	328.2	None	b	-17.8	3.27e-09	39	8	3.69e-10	6.34e-10	1.16e-09	u	273	175	0	0	0.0	0.0	955.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-01-31 13:06:32	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T40	19.0	327.7	None	b	-13.5	3.6200000000000003e-09	40	8	2.9100000000000003e-10	6.1e-10	1.16e-09	u	273	176	0	0	0.0	0.0	955.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-02-05 09:48:46	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T41	41.3	232.7	None	b	-32.1	1.98e-09	41	8	6.46e-10	4.31e-10	1.57e-09	u	273	177	0	0	0.0	0.0	957.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-02-05 13:49:37	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T42	39.0	242.1	None	b	-47.4	1.61e-09	42	8	3.4700000000000004e-10	4.05e-10	1.35e-09	u	273	178	0	0	0.0	0.0	957.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-02-05 16:20:08	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T43	38.4	240.0	None	g	-47.1	1.6699999999999998e-09	43	8	3.4700000000000004e-10	4.3499999999999995e-10	1.3800000000000002e-09	u	273	179	0	0	0.0	0.0	957.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-02-07 11:52:17	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T44	27.5	186.2	None	g	-14.1	2.64e-09	44	8	3.44e-10	4.79e-10	1.27e-09	u	273	180	0	0	0.0	0.0	959.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-02-07 15:22:02	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T45	33.1	187.1	None	b	-13.0	2.3399999999999998e-09	45	8	3.3e-10	4.02e-10	1.46e-09	u	273	181	0	0	0.0	0.0	959.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-02-08 11:45:02	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T46	38.0	193.0	None	b	-17.2	1.8600000000000002e-09	46	8	3.27e-10	3.78e-10	1.3900000000000002e-09	u	273	182	0	0	0.0	0.0	959.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-02-14 12:28:35	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T47	28.6	200.9	None	g	6.7	2.64e-09	47	8	3.15e-10	4.4299999999999997e-10	1.3400000000000001e-09	u	273	183	0	0	0.0	0.0	961.0
None	This study	Quick_River	TR020-D	TR020	TR020-Da	TR020-Da:LP-DIR-T	hargrave 2018-02-14 16:48:21	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Da:LP-DIR-T48	31.7	199.2	None	b	7.1	2.41e-09	48	8	3.13e-10	4.94e-10	1.3699999999999998e-09	u	273	184	0	0	0.0	0.0	961.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-13 15:02:46	LT-NO:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T1	4.6	48.4	None	g	-37.9	2.41e-08	1	8	1.2e-09	1.4800000000000005e-09	5.09e-10	u	273	185	0	0	0.0	0.0	273.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-15 14:02:19	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T2	3.0	49.6	None	g	-38.1	2.9100000000000002e-08	2	8	1.0400000000000001e-09	1.02e-09	7.109999999999999e-10	u	273	186	0	0	0.0	0.0	373.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-16 09:59:30	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T3	2.4	55.4	None	g	-39.2	3.08e-08	3	8	7.320000000000001e-10	1.18e-09	6.2e-10	u	273	187	0	0	0.0	0.0	473.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-16 18:35:31	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T4	2.5	54.1	None	g	-39.9	3.16e-08	4	8	1.0300000000000002e-09	8.559999999999998e-10	6.56e-10	u	273	188	0	0	0.0	0.0	573.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-17 15:39:40	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T5	2.9	53.8	None	g	-40.1	3.2e-08	5	8	1.19e-09	1.0300000000000002e-09	6.31e-10	u	273	189	0	0	0.0	0.0	623.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-20 12:25:50	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T6	3.2	56.1	None	g	-41.0	3.27e-08	6	8	1.29e-09	1.13e-09	7.43e-10	u	273	190	0	0	0.0	0.0	673.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-22 15:57:14	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T7	4.8	54.4	None	g	-40.4	3.2200000000000004e-08	7	8	2.21e-09	1.5299999999999999e-09	3.39e-10	u	273	191	0	0	0.0	0.0	723.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-23 15:58:34	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T8	3.4	54.1	None	g	-40.7	3.23e-08	8	8	1.61e-09	1.0400000000000001e-09	5.75e-10	u	273	192	0	0	0.0	0.0	748.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-24 14:09:09	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T9	1.8	54.0	None	g	-40.8	3.2200000000000004e-08	9	8	7.16e-10	6.25e-10	6.12e-10	u	273	193	0	0	0.0	0.0	773.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-26 14:24:01	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T10	2.8	56.4	None	g	-41.2	3.2e-08	10	8	1.19e-09	1.0400000000000001e-09	4.91e-10	u	273	194	0	0	0.0	0.0	798.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-27 11:13:15	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T11	2.1	57.2	None	g	-41.5	3.17e-08	11	8	8.450000000000002e-10	7.729999999999999e-10	6.29e-10	u	273	195	0	0	0.0	0.0	823.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-28 13:44:41	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T12	1.8	59.8	None	g	-41.2	3.17e-08	12	8	7.31e-10	6.58e-10	5e-10	u	273	196	0	0	0.0	0.0	828.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-10-31 18:30:16	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T13	2.7	57.6	None	g	-41.2	3.08e-08	13	8	1.01e-09	9.120000000000001e-10	6.62e-10	u	273	197	0	0	0.0	0.0	833.0
None	This study	Quick_River	TR020-E	TR020	TR020-Ea	TR020-Ea:LP-DIR-T	hargrave 2017-11-03 19:33:44	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR020-Ea:LP-DIR-T14	4.8	56.9	None	g	-40.9	3.06e-08	14	8	2.0999999999999998e-09	1.3800000000000002e-09	8.54e-10	u	273	198	0	0	0.0	0.0	838.0
